user_id,region,country,device_type,plan_tier,tenure_months,watch_hours_1m,watch_hours_3m,watch_hours_6m,sessions_1m,sessions_3m,sessions_6m,days_since_last_stream,completion_rate_pct,binge_watch_flag,buffering_events_30d,avg_stream_quality,app_rating,monthly_fee,payment_failures_30d,support_tickets_30d,offer_sent,early_warning_flag,churn_flag,lifetime_value,ltv_6m
OTT_5550,NA,US,Web,Standard,75,7.228976822432997,75.1033275941619,67.50681068358003,18,52,95,55,41.86155086489054,0,2,3.0668372949242464,3,7.99,0,2,0,0,1,529.7071310548956,33.558
OTT_5551,EU,DE,SmartTV,Standard,19,10.30444940934564,24.169101947437422,71.51667559948922,23,44,93,40,69.54991872110884,1,2,2.5428944151976687,2,12.99,2,0,1,1,1,266.8571693716345,54.55799999999999
OTT_5552,LATAM,US,SmartTV,Premium,33,44.20682216164235,32.03911401477519,125.0065119392396,17,41,98,25,96.81241476569511,0,0,3.7647545206921964,5,7.99,0,0,1,0,1,238.5308438569352,33.558
OTT_5553,LATAM,DE,Mobile,Standard,65,14.09674023773418,100.31120619827605,53.30168876623059,10,49,80,34,40.3789909474728,0,4,2.5156103162615913,2,7.99,1,0,0,1,1,566.3505478574526,33.558
OTT_5554,EU,UK,Mobile,Basic,74,17.11467035969512,21.212916802829263,172.07143242075523,12,49,78,30,68.03001118930037,0,0,3.472037127644941,4,18.99,1,0,1,1,0,1239.483592992097,113.94
OTT_5555,APAC,IN,SmartTV,Standard,29,16.36581521261479,53.59765216107688,114.72934034273544,12,57,85,12,61.79684019564851,0,2,4.20119947349336,2,18.99,0,1,1,0,1,618.3920159476551,79.758
OTT_5556,LATAM,UK,Web,Basic,81,30.244744728351076,49.45903654412344,94.33855529189827,16,45,79,2,46.17019712139645,0,4,3.5265897480138406,3,18.99,0,1,1,0,1,1737.868156489241,79.758
OTT_5557,LATAM,UK,Web,Basic,36,22.29673022911662,97.32150945799913,246.45906650452346,13,55,89,7,84.02612373322069,0,2,2.5795016055675,3,12.99,0,2,1,0,0,489.7101556010497,77.94
OTT_5558,NA,US,SmartTV,Premium,33,15.952849454790767,119.76553031627596,78.52309054632728,14,54,90,41,42.66839959316508,1,1,3.018435779547935,5,18.99,0,3,0,0,1,640.0310181282853,79.758
OTT_5559,APAC,UK,Mobile,Standard,61,6.757134365626713,33.18539312186266,89.3453002957847,19,48,88,6,88.26039030746144,0,3,3.218828123696174,3,12.99,0,0,0,1,0,868.5856012553064,77.94
OTT_5560,EU,BR,Mobile,Basic,82,35.857270510314635,58.93498471816896,41.43271704559608,18,47,113,13,91.76309084549163,0,0,4.628638144257431,5,18.99,1,0,1,0,1,1570.820101627196,79.758
OTT_5561,LATAM,DE,SmartTV,Basic,26,18.70096217999926,58.300767996648226,60.22913520968217,14,35,89,49,85.67483618016237,0,3,4.9659179242043185,5,12.99,0,2,1,0,0,315.55385022969404,77.94
OTT_5562,EU,UK,SmartTV,Basic,34,4.016819487182611,68.58429008038323,66.77860780811284,18,47,84,3,83.5913321851472,0,2,3.7008025964438107,2,12.99,0,1,1,0,1,430.16510507307675,54.55799999999999
OTT_5563,APAC,BR,Web,Standard,81,10.192440312864292,33.933899577839696,119.79291440316176,15,30,90,24,56.478997494194594,0,0,3.7706797389151108,4,12.99,0,2,0,0,1,915.6398329208167,54.55799999999999
OTT_5564,NA,BR,SmartTV,Standard,78,1.4466367509780014,90.1124923961015,137.51051883530366,12,50,109,26,73.6712682258106,0,3,4.9749320790234615,5,7.99,0,1,1,1,1,564.5698691994394,33.558
OTT_5565,APAC,BR,Web,Standard,47,24.969478803917518,27.644626984753003,162.33544636047463,15,44,88,55,61.83304517214941,0,3,2.7029774350450047,5,12.99,0,2,1,0,1,626.3064201903712,54.55799999999999
OTT_5566,APAC,US,Mobile,Basic,30,17.88134301895226,63.59001634949006,91.21136572245038,15,46,95,16,82.14190509808222,1,2,3.3105578681443824,4,7.99,0,1,0,0,1,265.8742175061142,33.558
OTT_5567,APAC,US,Web,Premium,16,10.244362686067845,54.73155054884059,121.06136296537082,17,37,85,42,95.49534976844015,0,0,4.481769973348028,4,12.99,0,0,0,1,1,229.8357521276708,54.55799999999999
OTT_5568,APAC,UK,SmartTV,Basic,52,10.217726422313643,53.75710934125696,163.8296512521907,11,40,80,20,74.93086885572674,1,1,4.063168037458704,1,12.99,0,2,0,0,0,612.9663575648179,77.94
OTT_5569,LATAM,IN,Mobile,Basic,65,2.002588756473244,12.40868952955039,151.33881004170613,13,64,88,46,56.537542171963864,1,3,2.529437354857738,3,18.99,0,1,0,1,1,1137.4045491817449,79.758
OTT_5570,LATAM,DE,Mobile,Standard,79,11.081752598559012,31.644907186414287,162.51338550518827,15,44,87,38,97.50307355193317,1,0,2.938813086359414,1,18.99,0,0,1,0,1,1410.554692914538,79.758
OTT_5571,APAC,UK,Web,Standard,54,4.077247053052052,41.598774783148315,60.96238585888179,12,50,100,16,69.3643800603792,0,3,3.505117582263808,3,12.99,0,0,0,1,1,734.3669109293911,54.55799999999999
OTT_5572,LATAM,US,SmartTV,Basic,71,16.598368580157405,63.976326448654945,30.77057572010096,21,36,66,8,58.43631400504969,0,2,2.6664080898625606,5,18.99,0,0,1,0,0,1448.3649380426225,113.94
OTT_5573,LATAM,BR,SmartTV,Standard,69,6.612310146582488,95.1128039315704,206.7444376537934,16,37,77,9,58.76696210751649,0,0,3.571446499996483,2,12.99,1,1,0,0,1,822.9888091635432,54.55799999999999
OTT_5574,EU,BR,SmartTV,Standard,52,8.677602354072922,47.49174116842506,224.77125873843784,16,44,89,33,75.81843361191619,0,1,3.977238950400494,1,7.99,0,1,0,0,1,374.867563051878,33.558
OTT_5575,EU,DE,Mobile,Standard,61,10.260969871802502,40.31310265143991,62.51786444699724,21,48,91,15,45.28272022716594,1,1,2.9020408641849484,5,12.99,0,1,0,0,1,857.792309279292,54.55799999999999
OTT_5576,LATAM,DE,Web,Premium,27,29.521220261425523,61.719386600322004,118.47277306857322,11,44,94,51,61.002797564758374,0,4,4.783158851414438,4,12.99,0,2,1,1,1,334.34770621913145,54.55799999999999
OTT_5577,APAC,BR,Mobile,Basic,24,4.565383237616725,37.39138286063881,82.14726150443488,19,44,99,28,49.02161428199334,1,2,3.913697461742258,5,12.99,0,2,1,1,1,298.79467481665785,54.55799999999999
OTT_5578,EU,IN,Web,Standard,2,13.729793780517802,112.39397299584589,152.48212854985192,18,49,82,17,92.39147896255326,0,1,3.0407689109514737,5,18.99,0,2,0,1,0,40.37687322106092,113.94
OTT_5579,EU,BR,Web,Basic,41,34.607665477464316,47.82326909757232,151.82516488470085,7,42,90,26,89.99236548897301,0,2,2.5609399516028533,3,12.99,0,0,0,0,1,516.2040364411275,54.55799999999999
OTT_5580,LATAM,DE,Mobile,Premium,82,20.92899760324386,14.307071293448528,81.46075617019883,17,31,91,33,84.35207299569765,0,0,4.488266412250182,2,7.99,0,0,0,0,1,565.6171233693924,33.558
OTT_5581,LATAM,UK,Mobile,Basic,16,36.348630820192994,110.02366204882655,116.61508065044882,13,57,89,12,52.59433161033954,1,1,2.77613245412526,4,12.99,1,1,0,1,1,186.73816981072608,54.55799999999999
OTT_5582,LATAM,IN,SmartTV,Basic,20,61.06502219433362,93.47081087768822,88.10079310286325,19,38,91,28,55.680845687066224,1,2,3.4196583471295874,3,18.99,0,3,1,1,1,390.0654304939648,79.758
OTT_5583,NA,DE,SmartTV,Basic,61,43.99595884059555,63.03350188050451,132.49004658161755,12,44,81,16,40.20101758620418,0,3,3.9284243767203186,4,18.99,0,2,0,0,1,1161.5167966818633,79.758
OTT_5584,LATAM,BR,SmartTV,Standard,4,11.538425996143546,29.114772935635052,225.60107525919358,13,49,88,3,67.43591053395551,0,0,3.5429645701907058,3,7.99,0,0,0,1,1,27.26238076735131,33.558
OTT_5585,APAC,UK,SmartTV,Standard,43,10.849537205128513,76.28642486491177,98.35576840352513,13,42,80,58,69.04706582982836,0,2,3.08646752517813,2,12.99,0,1,0,0,1,499.4201997018512,54.55799999999999
OTT_5586,LATAM,IN,Mobile,Standard,78,20.87827405644511,58.434918118982026,186.19414662139107,13,38,74,58,78.23233937254409,1,2,3.8375943312680683,5,18.99,0,1,1,0,0,1426.597225791161,113.94
OTT_5587,APAC,IN,Web,Basic,66,30.536267340823752,32.62807734268255,41.55858266527039,14,54,77,39,89.97613775613615,1,1,4.916142478859244,1,7.99,0,3,0,1,0,476.008670761477,47.94
OTT_5588,APAC,UK,Web,Standard,61,9.824762537436133,45.508915130407125,211.6499904807339,15,39,80,23,91.89043933025758,0,0,4.899845884907163,5,12.99,0,0,0,0,1,696.6101437130185,54.55799999999999
OTT_5589,NA,IN,Web,Premium,11,28.754934888712835,73.68863381539494,145.40870613194613,11,41,88,45,64.75623024129587,0,2,3.8139263326595003,3,18.99,0,0,1,0,1,227.83107866940205,79.758
OTT_5590,APAC,UK,Web,Basic,77,15.925884368292618,44.257133134154735,141.18679223611355,19,39,94,32,43.58794310948136,1,3,4.155340472166809,3,7.99,0,1,1,0,1,606.5059826221316,33.558
OTT_5591,NA,US,Mobile,Premium,81,10.820278193451609,75.3620242774629,132.54210981261323,17,49,91,22,46.564670405970794,1,2,3.287864555717481,5,7.99,0,1,0,0,1,731.6710802833665,33.558
OTT_5592,NA,US,Web,Premium,25,3.069054184213575,91.8844415131296,103.4041436877296,12,47,90,51,99.87233760714929,1,3,4.033007729156677,4,18.99,0,1,0,0,0,489.4633971876299,113.94
OTT_5593,LATAM,DE,Mobile,Standard,7,17.783863987760565,46.56849951317998,45.23111567678734,14,53,85,39,41.3617440394295,1,2,3.9602039041567925,4,12.99,0,1,0,1,0,99.84669149949025,77.94
OTT_5594,APAC,US,SmartTV,Basic,9,23.072220776019403,22.304734912198313,177.65448189376443,15,55,87,3,57.045014032140955,0,4,4.916199235410158,4,18.99,0,2,0,1,1,192.14122095123741,79.758
OTT_5595,APAC,DE,Web,Standard,24,13.310313028360465,103.12616053115107,142.0371834498452,14,44,82,26,96.39144808244015,1,2,3.437426150828912,4,18.99,0,0,0,0,0,422.991494257894,113.94
OTT_5596,APAC,UK,SmartTV,Basic,52,52.55936627293791,97.69631059017814,151.66597774633172,13,43,94,2,99.11252878043015,1,1,2.502270491458103,4,12.99,1,2,1,0,0,589.1507574391297,77.94
OTT_5597,LATAM,DE,Web,Standard,70,51.64704584759549,63.5348846129328,119.45642547523744,17,54,85,49,64.24377701042236,0,2,4.395420914163246,5,18.99,0,2,1,0,1,1412.3954252977528,79.758
OTT_5598,APAC,BR,Mobile,Standard,13,37.09574855763618,17.372509978547544,233.582278321627,17,45,116,23,56.7385334686205,1,1,3.8091954078204076,5,18.99,0,1,0,0,1,223.78383308940028,79.758
OTT_5599,NA,IN,SmartTV,Premium,53,9.730508261876142,72.85611799718707,68.70263000983371,12,42,75,5,61.88982490949769,1,1,4.11628117723216,4,18.99,0,0,1,0,0,1141.9450214301862,113.94
OTT_5600,APAC,BR,Mobile,Basic,67,24.302102376344983,17.881022265949962,80.04558891322887,17,49,91,26,60.57891048572875,0,4,2.9272865701405015,2,12.99,1,0,0,0,1,834.8116237608078,54.55799999999999
OTT_5601,LATAM,UK,Mobile,Basic,9,32.94275166493,56.3721390412681,43.38906623191525,17,50,70,44,68.63644176988213,0,2,3.560180420690516,5,7.99,1,1,1,0,1,64.69368440824556,33.558
OTT_5602,LATAM,BR,SmartTV,Basic,54,2.3023070284580442,52.88705498568259,127.68156907031441,12,52,96,29,67.85003626584883,1,2,4.140587942353989,4,18.99,0,1,1,0,1,902.6219301979206,79.758
OTT_5603,EU,US,SmartTV,Basic,69,3.3331451655412456,32.88619690528366,138.3543416521469,10,46,82,42,68.29110804880929,0,4,3.4156140240117985,5,7.99,1,5,0,1,1,576.3954360978954,33.558
OTT_5604,APAC,DE,SmartTV,Premium,16,11.217180645344163,28.269839212005095,110.80067411094748,13,35,83,49,51.86184302364718,0,0,4.631822172303108,1,18.99,0,1,1,0,0,308.19186149405743,113.94
OTT_5605,APAC,BR,SmartTV,Standard,61,31.706764704632207,45.51666596821986,157.8145373331976,15,36,97,34,75.63271167594971,1,2,2.5637871433147215,5,18.99,0,0,0,0,1,1031.6909052530384,79.758
OTT_5606,LATAM,IN,SmartTV,Standard,45,5.944763504340319,39.22376255890855,234.61445960991256,14,42,72,1,82.54465086111844,1,5,2.598169261282222,5,12.99,0,0,1,0,1,535.0560301809348,54.55799999999999
OTT_5607,APAC,BR,Mobile,Premium,11,10.8547655280585,88.17014134156939,45.67146041949756,17,42,81,12,73.09396218295893,1,4,3.575674094718622,4,7.99,0,0,0,1,1,81.17400217040078,33.558
OTT_5608,APAC,BR,Mobile,Premium,58,13.712263256575968,21.310389215565294,64.05911879909593,10,46,87,16,67.86303907235595,1,2,3.6808015461965278,5,18.99,0,1,0,1,1,1234.0493388281632,79.758
OTT_5609,NA,DE,SmartTV,Basic,23,52.3789614758045,28.111502266682855,138.96278071140952,12,51,93,17,93.8495469397001,0,0,3.6629739558445573,4,7.99,0,0,1,0,0,166.30085209541275,47.94
OTT_5610,NA,UK,Mobile,Basic,76,4.271882965006331,48.257983272449664,195.92045083395783,16,36,105,3,87.65760362952197,1,2,4.861390776050378,4,7.99,1,0,1,0,0,538.2419834433803,47.94
OTT_5611,APAC,US,SmartTV,Premium,14,45.85853111894349,7.939917818894194,220.4355420197718,10,46,95,17,63.53502278035725,0,0,3.2589908747805083,4,7.99,0,0,1,1,1,96.20574147896232,33.558
OTT_5612,APAC,US,SmartTV,Premium,67,11.022155635229131,10.042183848262415,47.02621114875648,16,52,93,1,89.25486790054077,1,4,4.406755668079198,2,18.99,1,1,0,0,1,1311.8155648662614,79.758
OTT_5613,LATAM,US,Web,Standard,11,38.41925579602818,107.60135081873159,50.3578472553953,10,38,92,5,44.771430839473204,0,3,2.8850884134169625,4,18.99,0,0,0,1,0,196.0432987606277,113.94
OTT_5614,LATAM,UK,Web,Basic,20,41.04978646742866,90.71654943615984,24.826283834635156,12,39,73,49,94.42304442820308,1,3,3.083320313498756,5,7.99,0,1,0,0,0,137.22945089257465,47.94
OTT_5615,EU,IN,Web,Premium,17,7.896189085434987,104.00804785153092,168.9766999694907,13,48,99,44,77.89856182534031,1,1,3.893545207074027,1,7.99,0,2,0,0,1,147.6811030827108,33.558
OTT_5616,APAC,US,Web,Basic,50,14.333226939760271,13.371617072752997,68.2328660262897,20,50,91,22,81.65966224553294,0,2,4.5154914538574715,4,12.99,1,0,0,1,1,719.930116501613,54.55799999999999
OTT_5617,APAC,UK,Web,Standard,40,23.924388655954093,35.07915105574199,141.77616152825794,16,38,82,3,84.6717786772421,0,1,4.933932929818724,3,12.99,1,0,0,1,1,442.015369154163,54.55799999999999
OTT_5618,LATAM,IN,SmartTV,Basic,54,1.763951022750272,55.6740696479172,108.36727950387416,13,49,90,5,45.506469421433835,0,2,3.2116567947833365,5,7.99,2,1,1,0,1,378.2909009206271,33.558
OTT_5619,LATAM,US,Web,Standard,3,20.43703272741858,102.93111115396447,104.01267759968361,19,52,103,31,68.93088295610593,1,2,2.971005476807194,4,12.99,1,1,0,1,0,41.453915500373554,77.94
OTT_5620,APAC,IN,Mobile,Standard,47,15.316468700317651,87.10398324303326,97.51138205815411,15,37,90,34,45.3101659899897,1,1,4.6526315992647085,3,12.99,0,0,1,1,1,537.1749057198645,54.55799999999999
OTT_5621,EU,IN,SmartTV,Basic,54,34.251559657540504,38.76024889329837,60.2763224493209,13,52,82,59,63.861756509650135,1,1,4.718471741795446,3,12.99,0,1,0,0,0,699.2353696923868,77.94
OTT_5622,LATAM,DE,SmartTV,Premium,5,34.39350600274319,104.93067505669676,242.30801821316408,19,52,88,5,88.1909692364497,1,5,4.532559470836961,4,12.99,0,1,1,0,1,70.43807374732843,54.55799999999999
OTT_5623,APAC,UK,SmartTV,Standard,41,1.4023976978829287,38.60476303013243,97.07055970244485,13,45,95,33,90.9136764624351,0,3,3.02289700409588,3,12.99,0,1,0,0,1,578.9010149225703,54.55799999999999
OTT_5624,APAC,DE,SmartTV,Standard,56,7.285190201159129,9.616552930843124,256.0679153118787,17,35,82,1,63.26423401886158,0,1,4.646911529798539,4,7.99,0,2,0,0,1,508.0010938297748,33.558
OTT_5625,EU,US,Web,Basic,67,5.665261717101332,57.35004791656401,152.2947957980251,14,52,85,45,91.6343670260829,0,1,4.851790521896445,2,12.99,0,1,0,0,1,792.4439027747383,54.55799999999999
OTT_5626,LATAM,DE,Mobile,Standard,39,9.108184152064926,7.6507025709787895,140.70424941597517,14,38,82,35,61.5781226441621,1,1,4.716584282776148,3,7.99,0,1,0,0,1,348.95036853374296,33.558
OTT_5627,APAC,BR,Web,Basic,71,10.869593391084507,97.49712986936072,79.6191043041509,18,36,102,6,87.8852431464429,0,2,4.943939902136493,4,12.99,0,0,1,0,0,866.8130430864283,77.94
OTT_5628,APAC,BR,Web,Standard,74,1.3583178757447845,23.28592138121013,108.77154422736663,17,44,87,59,87.18251750747636,1,0,3.2345326251300768,2,12.99,1,0,1,0,1,1035.7673796948966,54.55799999999999
OTT_5629,NA,UK,SmartTV,Basic,64,37.18642853378295,56.60364490995585,145.22408016777695,16,38,83,39,94.91198520369707,0,3,4.528817863787934,4,18.99,1,0,0,0,1,1155.1173456041356,79.758
OTT_5630,NA,UK,Web,Standard,57,19.85298886535398,72.11533446159842,129.9280216479347,13,40,96,39,99.17336938921537,0,0,3.1198899725676634,5,12.99,0,1,1,0,1,807.1571974251304,54.55799999999999
OTT_5631,APAC,BR,Mobile,Standard,46,24.835792284189733,95.19289814356921,67.41106601271824,21,32,101,44,65.87880672249123,0,1,4.249206914449196,1,18.99,0,0,0,1,1,894.8095300364548,79.758
OTT_5632,LATAM,BR,SmartTV,Basic,83,3.5398117257654436,59.81415377589755,89.87595564106488,13,50,102,1,61.27970860199558,0,2,3.218716941944189,3,18.99,0,1,0,0,0,1570.2940027805346,113.94
OTT_5633,EU,DE,Web,Premium,46,49.11392865823192,40.91949019310747,133.71434343672433,16,55,92,0,76.42972090054214,0,4,2.725745291172434,4,12.99,0,1,0,0,1,534.22565451487,54.55799999999999
OTT_5634,NA,IN,SmartTV,Standard,60,21.575494630280325,100.44791392448965,207.1769539307901,11,54,92,57,65.786767320399,0,0,4.357004451861369,5,7.99,0,2,0,0,1,456.4612933787443,33.558
OTT_5635,LATAM,IN,Web,Standard,40,24.039848768753288,29.513937024549858,45.81434792163549,11,45,88,31,76.9998003188841,1,0,3.850413243962833,4,18.99,0,0,1,0,0,758.6588137802888,113.94
OTT_5636,EU,UK,SmartTV,Basic,78,19.220767968716245,72.2148141829515,132.52691395085944,18,52,96,21,92.10565984506515,0,1,4.050677549682234,4,7.99,0,1,1,1,0,577.1028774506489,47.94
OTT_5637,APAC,DE,SmartTV,Standard,65,8.208039792588211,63.009226021941885,121.60442074401567,12,39,66,10,67.98882059757156,0,0,3.2975130308244687,5,18.99,0,0,0,0,0,1400.691723806777,113.94
OTT_5638,LATAM,BR,Mobile,Premium,71,15.804260814315384,59.06834070293137,146.71724807692797,13,37,99,53,48.902809086715486,0,3,3.2455516343876853,3,12.99,0,1,0,0,1,959.4747940407415,54.55799999999999
OTT_5639,APAC,US,Web,Premium,11,5.308990919723188,43.78534329582488,32.546257486099535,26,52,110,7,59.43827332340264,0,2,3.7129009337864183,1,18.99,0,0,0,0,1,236.20842197487173,79.758
OTT_5640,NA,IN,Mobile,Standard,50,25.127303415769582,63.36573064525399,41.593964740092005,21,43,89,3,51.58989927715585,0,3,2.817930682306021,5,18.99,1,1,0,0,0,903.1181179372654,113.94
OTT_5641,NA,IN,Web,Standard,17,25.605071756003852,23.33036455650175,154.3378509329563,15,53,93,55,87.6890821438642,0,3,4.628811525019634,4,7.99,0,0,1,0,0,127.3784437353408,47.94
OTT_5642,NA,US,Mobile,Standard,3,17.498642816486026,86.56683177995875,99.05138308760576,16,36,72,27,79.91686567690577,1,3,4.292236579179294,4,12.99,0,1,1,0,1,43.824527390955694,54.55799999999999
OTT_5643,APAC,US,SmartTV,Basic,58,9.581165855530305,33.802736049198664,58.70552472309222,11,48,88,59,51.43376957812957,0,6,2.699860812063576,5,7.99,0,0,1,0,1,515.8568222520888,33.558
OTT_5644,APAC,IN,SmartTV,Basic,83,21.796182748385128,45.080218036962414,26.865325372985186,10,41,88,53,99.36592582907161,0,5,2.5645141308928676,4,12.99,1,2,0,1,1,1073.6837859447442,54.55799999999999
OTT_5645,EU,IN,Web,Premium,79,10.313196728447796,61.51972671582601,92.18761194038194,11,37,80,47,64.70670263780363,1,2,4.442736418900479,2,12.99,0,1,0,1,1,1033.8338653118738,54.55799999999999
OTT_5646,APAC,DE,SmartTV,Premium,36,1.350575818982577,45.018884488536706,271.63387988455275,10,37,92,44,55.25201702433982,0,3,4.527616759500327,2,7.99,0,3,1,0,0,320.91242370985657,47.94
OTT_5647,APAC,IN,Web,Basic,48,41.781221793982326,91.59551052368444,67.39324876208757,16,42,106,42,86.44040435222738,0,2,4.274549047052626,5,18.99,0,0,0,1,0,1044.62367538687,113.94
OTT_5648,EU,UK,SmartTV,Premium,40,3.574641458360598,11.746891279844428,112.8024666164879,9,48,97,23,43.358731542697576,0,2,3.787402467185794,3,18.99,0,0,0,0,1,695.6038266476339,79.758
OTT_5649,LATAM,US,Mobile,Basic,60,6.862217920278246,64.55313412877103,66.35323855739405,15,42,82,34,42.762852106035005,0,2,4.836929903997944,4,18.99,1,0,0,0,1,1050.8228494066302,79.758
OTT_5650,EU,US,Web,Basic,43,30.847220859392024,73.84283183954136,110.41710132455452,11,41,72,8,83.3828432813931,0,4,4.663387861926249,2,7.99,0,1,0,0,1,373.82656965365015,33.558
OTT_5651,NA,IN,Web,Premium,58,14.88033471073296,39.265871792027696,175.2738736665452,22,46,95,56,67.40838573692437,1,1,4.157396762466022,2,18.99,0,0,0,0,0,1117.7423409425974,113.94
OTT_5652,EU,US,Web,Premium,72,18.08532452445488,113.0323133846597,191.62005142586958,10,36,104,7,48.127810763060296,1,4,3.3425804623030864,4,12.99,0,0,1,0,0,953.3060582481046,77.94
OTT_5653,APAC,BR,Mobile,Basic,19,47.092102161242636,16.000022232166,32.76428997332424,21,52,80,30,51.90209922891367,0,2,3.454803146342985,2,18.99,1,2,1,0,1,321.56169263128425,79.758
OTT_5654,EU,IN,SmartTV,Premium,10,4.8156471057647,52.932351677256165,115.09086155882659,8,51,90,21,89.32692948999566,0,1,4.003277068667013,1,18.99,0,0,0,0,0,190.39237740478939,113.94
OTT_5655,LATAM,UK,Web,Standard,15,11.132921662102715,51.41585592488162,109.95428797609827,15,39,95,3,84.2639868120786,0,1,4.612136191204869,1,7.99,0,1,0,0,1,120.93547430246177,33.558
OTT_5656,NA,UK,Mobile,Standard,66,20.91050184691014,54.178353489218765,161.13504476446667,15,48,79,23,84.1786633452459,1,4,4.065681693199245,3,7.99,0,1,0,0,0,589.4091851491502,47.94
OTT_5657,NA,UK,Web,Premium,45,3.5393540322153787,37.95342694505248,71.0929471283317,17,49,82,18,69.41811606881834,1,4,3.173283997216426,3,12.99,0,2,0,0,1,524.0391011827049,54.55799999999999
OTT_5658,APAC,US,Mobile,Premium,59,15.596744250850712,9.074182764816747,173.46738764830405,12,47,97,47,47.5869138048847,0,4,2.8793798025311146,5,18.99,0,1,1,0,0,1167.2450012462427,113.94
OTT_5659,EU,DE,Web,Standard,33,19.962572901301133,16.23257748103584,68.27553910124321,21,34,104,50,82.58700127798305,0,1,4.409170202452619,5,7.99,0,1,0,0,1,291.966073301443,33.558
OTT_5660,NA,IN,Web,Basic,71,12.150827857313216,16.044973021050733,122.9001582979305,7,43,90,30,92.99006647477641,1,2,3.5927215962324457,4,7.99,0,0,1,0,0,482.84653729297804,47.94
OTT_5661,NA,IN,SmartTV,Basic,68,27.784448195694896,65.53103963102448,79.76442417531996,12,36,78,11,67.1580361035836,1,3,3.784288631731455,3,18.99,0,2,0,1,1,1224.5351801883887,79.758
OTT_5662,NA,US,Mobile,Premium,82,5.984431773117307,5.901797390552105,166.35767473045257,14,47,84,32,87.90772429700465,0,3,3.2105608264111876,2,7.99,0,0,0,0,1,648.1824838599922,33.558
OTT_5663,EU,UK,SmartTV,Standard,32,4.2399546963066275,13.12584444385072,193.02409494962234,11,33,90,45,49.90252748714171,0,1,4.956714014855984,4,18.99,2,2,0,0,1,518.9393477011805,79.758
OTT_5664,NA,DE,Web,Standard,44,11.583596563835968,27.337922191731444,167.48290067095823,19,53,97,23,81.5966269976411,1,1,3.0665995905600343,5,12.99,0,0,0,0,1,502.4849495125537,54.55799999999999
OTT_5665,APAC,UK,SmartTV,Premium,37,19.09705965308428,31.973933648485914,36.72355171906411,15,51,86,17,56.48344939700736,0,3,4.956338339496101,2,18.99,1,0,0,0,1,706.8021968288665,79.758
OTT_5666,NA,US,SmartTV,Premium,81,13.837547207882526,140.28228802904894,123.09152896737253,13,37,99,23,64.90807265078678,0,4,3.0729415207413937,2,12.99,0,1,1,1,1,995.4573222652267,54.55799999999999
OTT_5667,APAC,DE,SmartTV,Basic,33,11.491698639897642,60.124550967053445,143.25369450600672,17,39,84,59,66.47305154515018,0,5,4.972044497012034,1,18.99,0,0,0,0,1,541.0168907386533,79.758
OTT_5668,LATAM,US,SmartTV,Premium,55,19.213870964265688,27.003630752806394,74.71148165916277,16,41,83,15,51.433172460952854,0,2,2.5996487738481076,4,12.99,0,1,1,1,1,782.118108843824,54.55799999999999
OTT_5669,APAC,BR,SmartTV,Standard,45,11.015260828535222,62.16888206397019,57.66221576344357,13,51,86,49,56.78231263039781,1,2,3.373284491123281,1,7.99,0,0,0,0,1,323.10480356398443,33.558
OTT_5670,NA,UK,SmartTV,Premium,36,31.503303399295923,34.007962640399995,46.51199126639325,13,52,79,58,87.21566859618046,0,1,4.743252330848398,3,18.99,0,0,0,0,0,666.2026994826988,113.94
OTT_5671,LATAM,US,SmartTV,Standard,29,30.20491929268198,17.14251182254171,121.16624009328847,15,52,95,49,58.96780458201053,0,2,4.370093734113096,5,7.99,0,0,0,0,0,258.46828106548537,47.94
OTT_5672,LATAM,UK,SmartTV,Premium,29,12.73650967988072,96.54806286833771,276.1222787238953,16,44,86,58,74.45873107250127,0,1,2.8777228481451074,4,18.99,1,1,0,0,0,521.2959923315047,113.94
OTT_5673,APAC,BR,SmartTV,Basic,72,19.23037107224898,44.94193950983064,52.24683366911435,17,36,94,18,42.67176979879349,1,1,2.5696347782086204,4,18.99,0,3,1,0,1,1319.7538154022825,79.758
OTT_5674,NA,DE,SmartTV,Basic,64,16.450866161942443,4.21046096159752,101.52107392381922,14,44,79,3,66.48626476472131,0,0,4.7618706922901275,5,7.99,0,0,0,1,1,491.96261221623826,33.558
OTT_5675,NA,DE,Mobile,Basic,22,10.731236356539808,55.12650093314012,37.41569125530781,16,53,91,25,66.20610896682442,0,3,3.815566888461988,3,7.99,0,2,1,0,1,176.8814506828736,33.558
OTT_5676,EU,DE,SmartTV,Basic,31,35.86119891859799,59.84323304567893,35.110829026166314,15,53,95,58,96.05746202756885,0,2,3.377200011192696,4,7.99,0,1,1,0,1,240.3054889681446,33.558
OTT_5677,APAC,DE,SmartTV,Basic,32,42.495256229942974,90.41847472955351,102.25055833820151,12,43,99,28,77.12923464865919,0,2,4.568645951203375,5,12.99,0,1,1,0,1,415.3169294810834,54.55799999999999
OTT_5678,NA,DE,SmartTV,Standard,65,7.145287527608211,67.60348951222103,308.90721329612336,13,47,90,1,90.11950936236714,0,2,4.359814241769811,3,12.99,0,0,0,0,0,772.5022113127503,77.94
OTT_5679,LATAM,IN,SmartTV,Standard,57,6.069282277245679,58.55007027089345,10.48405477052549,16,49,89,7,59.02043166041301,1,2,4.677084422335282,4,7.99,0,1,0,0,0,410.83785236829175,47.94
