customer_id,region_type,network_type,plan_type,tenure_months,data_gb_1m,data_gb_3m,data_gb_6m,call_minutes_1m,call_minutes_3m,call_minutes_6m,calls_per_day_avg,sms_count_1m,sms_count_3m,sms_count_6m,avg_call_drop_rate,last_network_issue_days_ago,csat_score,monthly_revenue,bill_shock_flag,payment_failures_30d,support_calls_30d,offer_sent,early_warning_flag,churn_flag,lifetime_value,ltv_6m
TEL_6056,Urban,4G,Postpaid,104,17.861199325550174,16.641766935036504,64.29161514177363,150.84129900571884,961.0592259387726,435.58721056663984,11.728881792199646,57,120,271,2.0002960611668517,25,5,30,0,0,1,0,1,1,2730.3199565315253,117.0
TEL_6057,Suburban,4G,Prepaid,23,8.26010909684409,42.86823220190928,99.7083815218945,27.45594888375868,804.4905305350331,1034.595255620529,4.282947058074255,49,132,281,3.2066040941169223,17,4,30,0,0,1,0,1,1,736.4120763877855,117.0
TEL_6058,Urban,4G,Prepaid,88,5.507183506688547,68.88431694348276,99.07062482577633,229.03366351227356,223.84077346204538,913.3086805156968,7.94058216534428,52,152,300,3.629568634585953,58,4,45,0,1,0,0,0,1,3842.9732917487772,175.5
TEL_6059,Rural,4G,Postpaid,9,13.252075564147919,27.184792978903218,70.78060197178819,173.6940916804707,224.23376526353627,881.1972779259885,3.327721191192901,42,137,299,2.026074642743091,55,2,30,0,0,0,1,0,1,245.10416101735595,117.0
TEL_6060,Suburban,4G,Prepaid,100,7.108183855594204,46.380947407974205,157.95305592760332,324.60238273605677,747.9662051208518,1402.2845293453001,3.23396060943999,48,133,279,4.8077423363276885,30,2,30,0,0,1,1,1,1,2412.7735778912356,117.0
TEL_6061,Suburban,4G,Prepaid,83,7.277110445831029,50.04256816678912,38.39670196820887,306.47284192764675,308.36681469372945,1051.4652333170363,11.431499459332136,45,154,270,0.16812923850898387,2,5,30,0,0,0,1,0,0,2425.457622165636,180.0
TEL_6062,Suburban,4G,Postpaid,68,8.06355427273385,12.44156218885708,33.06306086251332,96.70483773452038,165.31905110347813,997.7197459127686,7.1978945395615,42,139,299,0.019831758731816973,21,4,45,1,0,0,1,0,1,3016.2065492553734,175.5
TEL_6063,Urban,5G,Prepaid,6,15.155166912659112,26.101864293207584,92.53154081386738,184.6170048790032,1006.4083761553106,1709.7626592340584,3.8037416472517975,47,167,281,0.159140036476072,13,4,45,0,1,1,0,0,0,234.31319652971533,270.0
TEL_6064,Rural,5G,Postpaid,114,5.2989336868824335,42.53776266352364,60.348284454467695,131.54930108650362,265.09931810669514,1848.3909070898878,11.21298200399853,48,136,250,1.7116733633895198,17,2,45,0,1,2,0,0,1,5416.170214658377,175.5
TEL_6065,Rural,5G,Postpaid,101,13.135645557402158,29.640934866495723,67.85206812241157,149.14793579946408,283.3413632391434,1235.968480618966,6.454546068869267,34,142,289,1.269234417016925,21,3,30,0,0,2,0,1,1,2961.0198647132643,117.0
TEL_6066,Suburban,4G,Prepaid,29,8.64491763455142,74.93234125118228,90.2651092876024,387.0099035715469,284.4455332261084,2240.2701725160314,5.5556519614678805,48,145,283,3.9265126587634795,26,5,45,1,1,3,0,1,1,1238.963312006627,175.5
TEL_6067,Rural,5G,Prepaid,6,3.1332750486377097,43.71760417257137,128.9741427491442,199.60997816214933,737.4945283554367,674.0450373928932,11.273012312513238,42,149,312,0.8373048096530822,2,2,30,0,1,4,0,0,1,193.53255916580798,117.0
TEL_6068,Suburban,4G,Prepaid,61,18.25828965557286,55.008398950150884,96.31074834094838,139.32545855369295,397.3425832491011,1928.0572164823293,10.120727780557292,42,136,275,3.3718251587840715,2,5,45,0,0,0,0,1,0,2458.026474570565,270.0
TEL_6069,Urban,4G,Prepaid,34,6.339654061304641,27.948445658394984,80.68798200700573,221.18426414679848,447.8634585094108,1628.3040645802619,4.034190218644868,46,139,273,2.5056019622286607,22,3,45,0,0,1,0,0,0,1296.3310615624225,270.0
TEL_6070,Rural,5G,Postpaid,38,14.310311134466236,29.171569302234232,113.83871326739433,253.6756606594957,359.16577769941426,577.6990571444487,4.941388476001441,51,136,312,1.5859489882074622,35,3,45,0,0,0,0,1,0,1539.1187608845362,270.0
TEL_6071,Rural,5G,Postpaid,78,1.8847471141696894,65.43333079300052,37.76505651190019,81.54218972061987,267.8372735287405,348.9092284862455,11.450403673866827,44,119,277,3.268087621586452,21,5,30,1,1,1,0,0,1,1988.4651298598903,117.0
TEL_6072,Suburban,4G,Postpaid,63,29.21934540896652,11.628982371951668,69.80910828098467,179.1835226062762,430.43831940980107,1102.7374929089478,7.205333775345328,43,157,283,4.050949463202579,16,1,30,0,0,2,0,0,0,1670.5320381176828,180.0
TEL_6073,Suburban,4G,Prepaid,91,3.347688074498863,38.91854333624322,71.34213262940976,161.90062906280258,465.3424392392307,1297.55346846199,6.800888539358424,54,150,266,3.5107670157679034,54,1,30,0,0,2,1,1,1,2979.214523402431,117.0
TEL_6074,Rural,4G,Postpaid,63,13.769110296802323,47.29463727399744,70.24993983233121,181.56697622698584,833.4420878566089,749.5372787088717,5.521378629615683,52,135,288,3.6009846511294974,12,3,30,0,0,1,0,0,0,1920.9928867331375,180.0
TEL_6075,Urban,4G,Prepaid,117,20.949099441455893,34.5510034990741,86.47697793563918,280.0375845247287,257.03036671354255,928.9785176250351,9.042564811482874,38,146,273,1.9905973582384755,17,4,30,0,0,2,0,0,1,3195.21972835191,117.0
TEL_6076,Suburban,5G,Prepaid,15,16.487581076038584,35.12204878276019,43.66634468026265,238.05915058616813,415.0705068146817,1267.6816813892615,11.495390043864356,24,120,287,0.5835209728778273,49,3,30,1,0,1,1,0,0,509.2641884971273,180.0
TEL_6077,Rural,5G,Prepaid,52,18.266218334666245,23.894477378207206,63.52484083490746,194.5214544369383,354.4547244041139,596.4457433466772,6.8247935318631905,38,143,294,1.178036947778276,37,1,45,0,2,3,1,0,0,2109.2809624294437,270.0
TEL_6078,Urban,5G,Prepaid,39,9.133804514981694,11.049538576626613,75.2096520253446,121.92947849495879,257.3922905104146,962.1713352427549,7.459903790908221,44,151,270,4.817557844875925,13,2,30,0,1,2,0,0,0,952.6179168794514,180.0
TEL_6079,Urban,4G,Prepaid,43,20.433371910825052,9.942609537454093,169.30651624472804,237.27394537729225,273.297667883691,836.160263675136,11.955992310734024,36,127,280,1.128852989981262,27,4,30,1,1,1,0,0,1,1250.692913649283,117.0
TEL_6080,Suburban,4G,Postpaid,35,8.922011378311725,54.59825178289877,97.98998950171479,54.72591302928355,253.58124374661884,858.5385292452842,2.528403946995296,41,150,269,2.7151270562370238,16,3,45,0,0,0,1,0,0,1535.9250670611318,270.0
TEL_6081,Rural,5G,Prepaid,54,11.088330385089842,41.89306063467805,174.5484099230479,494.7950894937053,748.503854473228,820.1240917235034,5.275077401894872,46,132,287,4.21856235514053,7,4,30,0,0,0,1,0,1,1642.9355102961201,117.0
TEL_6082,Urban,4G,Prepaid,85,11.06303216884567,26.73267578129532,114.47076004606015,281.0769181840765,601.7465115530007,846.1260991214309,6.4737623967094775,45,136,269,3.895709240419238,21,4,45,0,0,0,0,1,0,4412.267868206942,270.0
TEL_6083,Rural,4G,Postpaid,99,7.305587645254149,20.678059621207346,47.98223814765117,106.13582641138647,229.16446823587583,485.5371138692999,1.6500520702375658,43,140,255,2.118071373855894,32,4,30,0,0,1,0,1,1,3066.5025227971055,117.0
TEL_6084,Suburban,5G,Prepaid,11,23.479759424888634,17.530910878847195,105.65832162999828,125.69688706797079,609.680637039246,588.8933802106462,2.4986757283141845,43,130,281,4.186780743758612,28,4,45,0,0,0,0,0,1,574.599258171758,175.5
TEL_6085,Urban,4G,Postpaid,104,12.954269117156674,36.22818811150358,156.5259079217336,154.41848452633494,369.69253865180394,1162.156745767955,2.035222958853889,53,164,286,1.5742949322521032,45,3,30,0,0,2,1,0,1,3498.5646521531467,117.0
TEL_6086,Rural,4G,Postpaid,80,11.737123888419344,6.707589564118963,44.775385436554636,111.58765812079939,218.97085008424918,1188.32362775225,5.644465869307365,49,146,257,3.8924233530112176,46,5,30,0,0,0,0,0,1,2776.4122602804578,117.0
TEL_6087,Urban,5G,Prepaid,86,13.080998914161388,27.36419377398485,96.98118002480672,158.10664674028465,437.4835292054476,555.376365246834,4.68988240971757,47,107,284,4.086551579204175,58,5,30,0,0,0,1,0,0,2675.6856162581144,180.0
TEL_6088,Urban,4G,Prepaid,35,7.316540017810691,18.852545618414226,156.65347467250845,374.5352959049645,432.39974743367236,1651.090123478331,11.314286881240298,47,132,289,0.5969329036061838,38,5,30,0,0,0,0,0,1,1005.6064069933802,117.0
TEL_6089,Urban,5G,Prepaid,74,18.978296851243165,122.16874022430324,93.67488636787071,266.7449213222846,559.6126103079087,2794.457456825404,9.82460861904008,52,139,285,4.277221578109022,47,3,45,0,0,0,1,0,1,3249.852896786671,175.5
TEL_6090,Suburban,4G,Prepaid,99,19.220390588921855,45.607190822187036,115.0067551590556,129.7374979883275,1666.9082379053636,418.61709871891406,1.1194766509577811,42,128,295,1.7996994775053987,5,4,30,0,0,2,0,0,0,2487.2479538657794,180.0
TEL_6091,Suburban,5G,Prepaid,97,16.92105575535984,12.290154364842484,48.51261769099424,82.57578246426614,811.2064856442507,1044.4748480347102,7.504909879438502,39,152,304,2.4174059601938453,30,5,30,0,0,0,1,0,0,2578.247168486684,180.0
TEL_6092,Urban,4G,Postpaid,18,7.55238894193252,101.77903865047584,101.60972295944835,78.15028715279725,132.8010030204019,383.6455010402502,8.678502217431204,33,135,280,4.643113775171156,18,3,30,1,0,0,0,1,1,487.8625564257602,117.0
TEL_6093,Urban,4G,Postpaid,10,23.226747374062935,73.40758487595261,93.68698966395415,134.06971690765005,697.9694324155877,919.1479523875116,1.4656782748815744,56,134,293,1.936467842722317,35,2,30,0,0,4,1,0,1,286.31811117339294,117.0
TEL_6094,Suburban,5G,Prepaid,32,27.931898468781693,60.689486469723704,57.02347946224946,257.9716634269228,351.2241139654357,705.9664938856941,6.692914245092339,39,151,248,3.180078613177481,4,5,30,0,0,1,0,0,0,1035.7938693005563,180.0
TEL_6095,Suburban,4G,Postpaid,41,33.12841835882202,25.920151605280893,90.00108918028354,144.31830648218403,796.2318834236693,1096.8706945282022,6.852690655996542,43,138,318,2.611070252624488,10,4,30,0,1,1,0,0,0,1308.7616533460687,180.0
TEL_6096,Rural,4G,Prepaid,17,21.713945549300668,45.836969941717655,112.72208526973512,96.70278983799386,852.3122134857967,630.5431317147519,2.2100830193277146,50,140,279,2.7921422914198635,44,1,30,0,0,1,1,0,0,544.2481436335506,180.0
TEL_6097,Suburban,5G,Prepaid,78,2.2347117420080314,47.588277142040795,81.89977848012337,108.92442306688048,290.61807048925226,1499.4990146053588,0.6550633837989941,57,151,280,2.539731951928119,52,3,45,0,0,0,0,0,1,4022.586544869936,175.5
TEL_6098,Suburban,5G,Prepaid,40,12.540062225092296,55.56044378573078,55.57503398867577,18.911493160962138,821.3702541720096,945.2324351847427,4.035241233040729,45,140,280,2.3831518988120837,21,4,30,0,0,0,0,0,1,1237.599476205692,117.0
TEL_6099,Suburban,4G,Postpaid,34,8.599655319707647,82.51446039897144,131.10593129119806,446.5933365902056,414.329268748471,942.8141578209285,8.926468318164613,59,149,270,0.08249208220845239,7,5,30,0,0,0,0,0,0,1035.9806824776674,180.0
TEL_6100,Suburban,4G,Postpaid,37,1.118840675415137,36.846510915858026,57.412254752723065,322.231247943668,216.31660053946027,1421.5939639181556,6.219047806654778,45,156,313,3.4782461047053688,21,5,45,1,0,2,1,0,0,1388.9788979333673,270.0
TEL_6101,Urban,4G,Prepaid,109,19.178115312889936,32.43360747676611,83.18048719891362,150.3181679005921,1436.3569330197279,1303.2991489698709,6.007004081717831,40,156,284,3.835255219652174,45,3,45,0,1,0,1,1,0,5636.27990744779,270.0
TEL_6102,Urban,5G,Postpaid,68,10.378563015208053,30.327461638680425,50.14321806964101,250.40189277464026,914.5951603670883,946.8482002418873,11.062373222186382,45,145,299,1.2406067025797047,53,4,45,0,0,2,0,0,0,2883.5689649194837,270.0
TEL_6103,Rural,4G,Postpaid,112,1.1254964169387327,37.84321276914816,75.52261887051888,192.69984584723522,262.2678512513774,832.8831170082894,11.46531595906848,32,141,288,2.5448940069272585,14,3,45,1,0,1,0,1,1,4679.269791120055,175.5
TEL_6104,Suburban,4G,Postpaid,98,12.048553420303193,37.447967934042914,86.73765444506292,236.74537628443608,358.11763224892246,1154.2976895032616,7.936658001472887,52,141,257,4.256625636605116,31,2,30,0,0,3,0,0,1,2549.029101876449,117.0
TEL_6105,Rural,4G,Postpaid,8,49.83868854782224,90.31342380458999,86.80240532244963,192.5459065579759,468.7091601631665,854.1439870613438,7.810564346348373,50,133,297,3.8612209617807336,51,1,45,0,1,1,1,1,0,372.01330540891945,270.0
TEL_6106,Urban,4G,Prepaid,43,2.109433251914924,65.69037516298566,126.72182436664413,180.60158320504956,499.81897122215713,1795.01540696138,5.432194347203751,56,147,315,3.2714121609163134,6,4,45,0,0,0,0,0,1,1907.7912153848224,175.5
TEL_6107,Suburban,4G,Postpaid,106,28.51788455419621,52.37307735238628,80.58059397837684,286.91229584420245,687.8347096099101,2361.6576546596048,7.077773858289202,44,147,275,3.559889021740124,25,4,30,0,0,0,0,0,0,3205.2296527873586,180.0
TEL_6108,Rural,4G,Postpaid,84,12.08188846025209,34.25706078527194,57.06920609456358,147.27358871432907,459.3146505886979,664.0115612866505,5.8034071636430085,53,113,275,0.3179338548350297,0,5,30,1,1,2,1,0,0,2891.171477130429,180.0
TEL_6109,Rural,5G,Postpaid,87,5.094499641681076,29.409778798241568,58.66519690311908,108.55037583507706,533.4897752977377,1068.6784475024183,4.5675649317671185,44,141,289,3.357893440595023,42,1,45,0,0,0,0,0,1,3788.497710970026,175.5
TEL_6110,Suburban,4G,Postpaid,95,29.004052896762627,29.205253890995095,58.73529442789044,84.57950035771225,530.9488910744747,1715.2057896554913,8.216770881542669,39,128,281,4.244382783397114,42,3,30,0,1,2,0,1,1,2515.9841208372136,117.0
TEL_6111,Urban,4G,Prepaid,80,12.796161679063353,38.156327489770796,128.1839113267787,124.24371776430436,425.5493209842921,1120.81747072173,6.83366573697134,55,135,273,1.9320097206624758,19,4,45,0,0,0,1,0,1,3170.2373830785327,175.5
TEL_6112,Rural,4G,Prepaid,99,31.12448517117612,67.41140428564313,59.66579810309833,49.12242585148892,618.1398873329124,1399.9655553311823,1.9777226158561527,43,135,291,1.579006664890314,33,4,45,0,0,2,0,0,1,4522.992859169907,175.5
TEL_6113,Urban,4G,Prepaid,49,23.90615731671325,26.75869913259973,196.23921392410233,93.81707562079671,364.80342046190225,1631.2244756552682,6.684113408284689,49,131,269,2.825515014644739,24,1,45,1,0,0,0,1,1,2176.8342916034976,175.5
TEL_6114,Rural,4G,Prepaid,69,23.027378043920894,70.0953229819495,50.17764126489314,143.67364509874346,669.5937127536521,327.0108636969937,9.417122241225226,50,143,296,4.721789883925738,32,1,30,0,0,0,0,0,0,2122.7412135577724,180.0
TEL_6115,Suburban,5G,Postpaid,72,8.285242692611636,45.42552440945618,131.85226339688853,126.41887282733299,242.70837680068732,724.688697259816,6.685480735316378,40,132,298,0.6359586669534956,47,4,45,0,1,0,0,0,1,2726.615241588546,175.5
TEL_6116,Urban,5G,Prepaid,96,11.713340373502357,37.561366619512995,25.976312270743872,78.22897162776567,396.5156304498658,2432.985976089085,10.17046969294002,45,151,262,4.973354582470001,15,4,30,0,1,1,1,0,1,3175.581990241957,117.0
TEL_6117,Urban,5G,Postpaid,9,19.328986700714808,18.628106579787914,97.04399421685645,443.77329857702495,353.17396981098636,771.6605751263165,0.970050189281116,47,160,283,4.307318044972751,15,3,30,0,0,0,0,0,1,259.99769155971063,117.0
TEL_6118,Suburban,5G,Prepaid,36,21.266303017886887,44.61185454674812,65.09173839001026,206.99791758330326,631.8406551097243,301.787006244912,9.84533267107541,39,160,266,2.4203046683291305,42,5,45,0,0,1,0,0,1,1934.141802651688,175.5
TEL_6119,Urban,4G,Postpaid,104,3.6754632760787125,35.50036300169364,136.13347211392772,63.502669813028746,610.9339881779699,452.55656489757405,9.973139655912512,47,142,264,4.131865867433907,29,1,30,1,0,0,1,0,1,2668.2946163209203,117.0
TEL_6120,Urban,4G,Prepaid,99,7.9240331991935395,39.91338535755897,59.14067559786468,477.0459246066997,422.0478084779094,1510.5825348674266,10.124090033947532,54,140,291,4.124277606859461,40,3,30,0,0,0,0,0,0,3155.8440698739864,180.0
TEL_6121,Suburban,4G,Prepaid,72,2.803704507495487,57.68537756640216,87.83566375394179,175.41148898562682,688.901194802541,1594.0718067130133,7.793514783770211,38,138,285,1.5954622714654787,15,5,45,0,0,0,1,0,1,2942.8868255568195,175.5
TEL_6122,Rural,5G,Postpaid,100,24.31559595519851,55.52277636301713,121.51780724178134,143.2193555549483,630.9373571468037,1573.1782806171182,6.770034844849028,62,150,266,0.7911399276577985,31,4,30,1,0,0,1,0,1,2448.044541499662,117.0
TEL_6123,Urban,4G,Prepaid,116,8.769214776697202,40.35743567616893,117.97887922091249,101.96062654271775,630.8988123344063,1571.9374350190162,0.5276445580157332,56,140,272,0.9117159990045182,4,1,45,1,0,0,0,0,1,5528.8164248921,175.5
TEL_6124,Rural,4G,Postpaid,116,18.54685999507087,51.750567944206196,29.396742820562324,345.38017490641886,355.0365601325374,903.4023793443881,8.707600862113502,41,135,280,1.4486108048712847,8,3,45,0,0,2,1,0,0,5241.852424471119,270.0
TEL_6125,Urban,5G,Postpaid,38,17.88294935788341,27.62129447596228,92.80859720249912,279.2373039279433,93.8915281181421,666.1759649629606,8.435438551123465,47,140,293,2.3887349009059093,22,4,30,0,0,0,0,0,1,942.3245784240398,117.0
TEL_6126,Rural,5G,Prepaid,98,8.994162406978806,22.944402039312568,53.45881337871367,157.2822084842846,120.39103531752305,758.2171758046676,9.032768183512543,45,135,277,3.359364457895917,38,3,30,0,0,2,0,1,1,3527.57034438584,117.0
TEL_6127,Urban,4G,Prepaid,56,4.107940469976779,65.51387936540871,39.32902187757198,225.33506316728537,831.8515736709036,886.8004470640506,3.0241499587952174,41,130,295,2.1763783770783283,4,5,30,0,0,2,1,0,1,2013.5126722868104,117.0
TEL_6128,Urban,4G,Prepaid,38,30.98769715174751,20.609214672627036,55.415406138773754,252.56703539576523,193.74834195008054,971.2162055354324,1.533960514776718,43,149,257,2.8171080698947937,40,1,30,0,0,0,0,1,1,1087.0181306231298,117.0
TEL_6129,Suburban,4G,Postpaid,18,13.330770045714175,26.379616587767416,51.07563784309662,405.4403638496981,460.63688430234606,2608.303790323338,2.7914833508286065,41,132,282,2.916488713004301,16,4,45,1,0,1,0,1,0,804.9756356663482,270.0
TEL_6130,Rural,4G,Postpaid,22,15.957407244435508,33.364287030347484,86.92287420107924,284.90437830447337,825.1711920362743,1602.4767348737503,7.1436793272153665,43,140,312,1.3913478240640775,24,4,45,0,1,1,0,0,0,995.2743868105097,270.0
TEL_6131,Urban,4G,Prepaid,84,10.094839850127082,43.77563986886137,61.556241632171705,194.4939822012024,491.7223346749355,1289.7662528021401,1.5364306103151633,46,143,287,4.300915670609606,40,2,30,0,0,0,1,1,0,2573.8359223765788,180.0
TEL_6132,Urban,5G,Postpaid,72,17.812888210929955,43.858974938621756,24.11782727769515,74.31690518420609,595.1422323545137,676.537612776236,4.285210710501643,52,151,260,2.769065093738904,2,5,30,0,0,0,0,0,0,2492.315522253039,180.0
TEL_6133,Rural,5G,Postpaid,64,13.616383668741733,40.62398467561725,178.73148936652223,40.678552413036535,457.2321068001389,906.9895121801369,7.31956267680646,53,123,273,0.36218823529413857,6,1,30,0,0,2,0,1,0,1798.5478523276713,180.0
TEL_6134,Suburban,4G,Prepaid,6,22.47445743503336,45.84044273644291,92.05051927493199,32.19813685963475,290.5750324006524,294.8977007610982,4.379375627623116,40,157,295,3.9685614802604885,54,4,30,0,0,0,1,0,1,215.74647246729404,117.0
TEL_6135,Suburban,4G,Prepaid,74,24.0490794907649,42.28303337528117,155.38291172337193,410.9640773785556,478.9109454470754,1098.2594669388225,8.822612810626753,38,129,256,0.2627221891161702,58,3,45,0,0,1,0,0,1,3964.8429048316475,175.5
TEL_6136,Rural,4G,Prepaid,2,1.9769483776409624,15.05030468800146,32.55561714523923,562.4987388899175,412.95752115044735,1628.7122433932336,10.415263579824964,45,135,279,2.32418745819936,10,4,30,1,0,3,0,0,0,51.6296721793356,180.0
TEL_6137,Urban,4G,Prepaid,61,17.880287051808196,31.244916834463588,265.31485275868596,202.89413899058013,827.8060634292726,1598.9122286376307,0.8668588129895884,38,138,281,2.2868469758211334,38,4,30,0,0,1,0,0,1,2083.6331399477954,117.0
TEL_6138,Urban,4G,Postpaid,83,13.7017898857045,58.09973453532899,17.451395181355913,204.87699410539696,696.9330885674921,417.31852305632816,10.183237516688209,31,143,312,0.5168260624993232,59,1,30,1,0,2,1,1,1,2677.8579136549056,117.0
TEL_6139,Rural,5G,Postpaid,26,3.9839210518730384,30.20071356752795,100.74361325307234,150.49163516869464,1086.3728352840567,1790.8767788356377,6.3367166474529215,36,141,310,2.406447488830401,47,5,45,0,0,0,0,1,0,1053.2917525389626,270.0
TEL_6140,Suburban,4G,Prepaid,45,20.487363872108943,30.82555125213105,86.91338309450863,72.79188977855928,577.9081219688903,752.0935486507018,1.042250706585055,49,144,310,0.48245998422402625,28,3,30,0,1,2,0,1,0,1443.2880587161649,180.0
TEL_6141,Suburban,4G,Postpaid,50,7.4907761493471074,41.488304271820255,70.94339715725727,102.90799315495435,87.389470003084,1485.404220255703,6.999470492136924,58,141,262,2.8437992857311674,18,1,45,0,0,1,1,0,1,1984.2776029077506,175.5
TEL_6142,Urban,4G,Postpaid,70,19.42548358663316,17.859867589328637,62.253212319951956,122.4047727527625,403.30893417270386,902.8961377666147,1.097014733779098,37,145,271,0.1897127132777071,45,1,45,1,0,2,1,0,0,3370.652684085295,270.0
TEL_6143,Suburban,4G,Postpaid,79,21.49012308484247,53.576038287367695,116.24577231744396,189.49409950634956,594.7314321895377,1007.7774606556764,8.792552780747217,56,132,261,2.5069299726315863,57,5,30,0,0,1,0,0,0,2031.9023015377506,180.0
TEL_6144,Urban,4G,Postpaid,26,38.76372967563435,32.22511373576987,75.85612179611138,230.03747155298507,321.40307362408674,2297.3641198091545,5.879303075904757,49,141,250,0.2951803383604773,8,3,30,1,1,0,0,0,1,788.5767570509023,117.0
TEL_6145,Rural,5G,Prepaid,100,11.901349263600864,10.983584059644919,50.52823125003375,43.50873378064476,962.5018575533277,1033.4767096889063,2.3978586880510404,35,139,304,1.8722824143466337,54,1,45,1,0,0,0,1,1,5054.257353144169,175.5
TEL_6146,Suburban,5G,Postpaid,42,9.741668379421192,43.55199654606269,147.56016574520243,50.18355368098771,526.3448397880957,477.5946631725502,8.39847434088794,50,150,295,3.0023496122554953,47,5,30,0,0,2,1,0,0,1018.3068583891817,180.0
TEL_6147,Rural,4G,Prepaid,74,18.159778481953687,13.92816524613502,71.55114170227421,163.371583427298,309.89847515246436,1639.8335045387048,5.113051595125983,40,151,270,0.8365627194424191,26,4,45,1,0,3,0,0,0,3780.7280725922733,270.0
TEL_6148,Rural,4G,Prepaid,67,17.103786152397014,112.21132995703258,55.22266286690885,236.57883389428315,471.84703911685114,984.4251782666317,9.74355254372214,52,137,295,2.859350854789871,19,4,30,0,0,0,0,0,0,2371.331974009929,180.0
TEL_6149,Suburban,5G,Postpaid,2,34.46919250033438,52.2552471895038,33.74634248451368,183.5577062452418,791.7893085504877,1346.090020938528,0.822853492696594,37,142,275,0.5138811748502287,40,4,45,0,0,2,1,0,1,76.08940264641996,175.5
TEL_6150,Suburban,5G,Postpaid,107,11.952455079864057,39.80297289589121,101.74289617089747,80.74575577816991,519.8370283412055,1025.8376444205737,1.933610760010756,47,135,302,0.7232492417830533,59,4,45,0,0,0,0,0,1,4537.175832981116,175.5
TEL_6151,Urban,5G,Postpaid,44,17.800160166843643,15.195959392607868,171.80387171049793,89.93937591696739,584.1881470772805,393.13398612233686,9.808986476342774,42,138,284,1.4648681950043407,50,1,30,0,0,0,1,0,1,1436.2931478507805,117.0
TEL_6152,Suburban,5G,Postpaid,76,22.699935226370407,21.99793920268005,90.03746877784141,52.73605489392967,374.7683685454863,1224.7641267684448,7.853717319419016,41,141,277,3.2581378083373442,12,5,45,0,0,0,1,0,1,3678.04688268853,175.5
TEL_6153,Urban,4G,Postpaid,57,19.722759554653344,44.07551786061839,53.672420680526216,160.18111660032355,227.4841387938886,383.77720509137345,11.946880352987657,52,138,272,4.959413173443184,11,3,30,1,0,1,0,0,1,1985.9386006044042,117.0
TEL_6154,Rural,4G,Prepaid,88,9.24636611705824,34.40604371051613,111.40257836031758,34.843956009716294,797.0369954312212,907.0678246351873,10.193229476634427,48,137,284,3.4595397044190737,16,5,30,0,0,1,0,0,1,2557.5366264682616,117.0
TEL_6155,Suburban,5G,Prepaid,23,11.191966644361568,56.79739708783646,59.81148236813273,148.66321250424738,239.6565289231159,1948.9241993277653,2.4102917085761923,55,144,255,2.716019920286272,49,4,45,0,0,0,1,0,0,1107.203714435069,270.0
TEL_6156,Urban,5G,Prepaid,119,14.134536338504688,40.45572540475077,40.641134929850885,264.16392768081477,417.6467572817596,1501.373682641433,10.468537473446457,40,134,289,0.4517419169581427,43,3,30,0,0,0,0,1,0,3334.93938600647,180.0
TEL_6157,Suburban,5G,Prepaid,93,2.7946689235229667,64.68683035097199,40.43182943008158,297.28268147862843,781.3190568965476,1663.0974836669661,8.916878608716255,59,143,276,0.13899571396052468,30,3,45,0,0,0,0,0,1,3349.4133010596106,175.5
TEL_6158,Urban,4G,Postpaid,42,18.887782013774526,67.27135485688632,82.77131815275449,88.21600437273476,657.8969895980887,292.6258196514588,8.276924516667513,44,126,271,4.722077759667906,1,4,45,0,0,1,0,0,0,2097.529920127624,270.0
TEL_6159,Rural,4G,Prepaid,69,6.072282709741082,80.33623339920342,52.9035766132993,118.94601467297551,329.04049519503246,416.91450828060107,8.69164389820448,54,151,280,0.5749555599913625,27,4,45,0,0,0,0,0,0,2872.446752022317,270.0
TEL_6160,Urban,4G,Postpaid,44,15.351518976055395,30.995316135417553,32.2577587443359,84.32596156207158,776.2472354049829,773.4240758255796,9.616064153371546,49,138,253,0.32172823658036864,35,3,45,0,0,2,1,0,1,1751.4272279642735,175.5
TEL_6161,Suburban,4G,Postpaid,92,8.452272875375868,31.594014409203545,61.1869295520391,419.54294508816474,223.15097523323448,871.4961245146883,11.811633674093402,41,144,247,1.7856480640663293,25,4,30,0,0,0,0,1,1,3004.992953470586,117.0
TEL_6162,Urban,5G,Postpaid,81,7.135567146622646,21.82943256348724,59.30211003377594,142.85752473877568,254.44969399026914,1361.9730780851942,5.110160334162388,42,131,268,1.3905741700620944,18,5,30,0,0,0,0,0,1,1990.4662137476744,117.0
TEL_6163,Suburban,5G,Prepaid,92,6.225664263940445,12.224587214726952,102.8581552989115,111.23344821131684,279.0737635246231,635.451180700012,11.300796280158764,35,142,294,1.8784493162091471,42,3,45,0,0,1,0,0,1,4634.112005860242,175.5
TEL_6164,Urban,5G,Prepaid,16,13.770583156263845,35.14216083598741,129.40778116902848,70.05442168626345,108.20333112959595,1099.9643896795285,6.014423344993125,40,125,300,0.9886347716555682,24,3,30,0,1,2,1,0,0,511.68943554913693,180.0
TEL_6165,Rural,4G,Prepaid,108,18.543687716242697,22.836189631203496,50.966862854385845,335.92028416160264,328.91106591315094,1203.4060671263665,5.669994072539627,33,120,250,3.0702221653596764,7,5,30,0,0,1,1,0,1,2915.3468203576904,117.0
TEL_6166,Rural,4G,Postpaid,70,6.213993158068193,38.2147821527817,68.60727956059225,213.77463354289227,634.7140549435375,1430.5350474741306,1.9412230747721124,39,117,306,4.771761824427894,41,2,30,0,0,0,0,1,1,2033.0634465160706,117.0
