customer_id,region,network_type,plan_type,monthly_data_usage_gb,avg_call_drop_rate,bill_shock_flag,support_calls_30d,csat_score,payment_failures_30d,tenure_months,early_warning_flag,offer_sent,churn_flag,ltv_6m
TEL_4334,Rural,5G,Postpaid,14.667620089295323,1.0345911137487862,1,1,5,0,3,0,0,1,268.5787143227136
TEL_4335,Urban,4G,Prepaid,8.34527549427471,4.207867686145338,0,1,5,1,62,0,1,1,29.664079958751962
TEL_4336,Suburban,5G,Prepaid,9.312148601161743,2.7106601102581935,0,0,3,0,47,0,1,1,151.6695072322766
TEL_4337,Suburban,5G,Prepaid,5.501227612321858,4.065708618772163,0,1,3,0,28,0,0,1,175.80037783437146
TEL_4338,Rural,5G,Postpaid,19.016816622429545,2.6506299016595083,0,0,5,0,42,0,0,1,256.94908300029624
TEL_4339,Urban,4G,Postpaid,1.7305095115488884,3.6758430191837137,0,2,3,1,31,0,0,1,-10.10667572434284
TEL_4340,Suburban,5G,Postpaid,27.505005906895303,1.8973395763469614,0,1,5,1,49,0,0,0,256.03437975864045
TEL_4341,Rural,5G,Prepaid,7.75991607107878,3.0921499782114967,0,0,2,1,6,0,0,1,222.23719328146092
TEL_4342,Urban,5G,Postpaid,20.50530009730501,3.7853796924376475,0,0,3,0,36,0,0,0,249.5857238720081
TEL_4343,Suburban,4G,Prepaid,14.227478541941197,0.7156630234264233,0,2,4,0,23,0,0,1,28.4821359819561
TEL_4344,Urban,5G,Prepaid,22.210848991664108,1.0288578201253946,1,0,3,0,84,0,0,0,212.56555419643624
TEL_4345,Suburban,4G,Postpaid,15.711364989861142,4.574999443906197,0,0,4,0,88,0,0,0,5.247466268372293
TEL_4346,Rural,5G,Postpaid,29.69797234138807,3.268184530959064,0,0,3,1,28,0,0,1,264.6502446517073
TEL_4347,Suburban,4G,Prepaid,9.56595713659091,3.668180571100579,0,0,2,0,4,1,1,1,-26.475654479088057
TEL_4348,Urban,5G,Prepaid,19.700826857915686,3.4145740168729724,0,1,5,0,90,0,0,1,188.868255862876
TEL_4349,Urban,5G,Postpaid,28.393250262437448,1.3300477380153997,0,5,5,0,88,1,0,1,271.5129842314843
TEL_4350,Suburban,4G,Postpaid,17.507967259781054,2.416447359697094,0,0,1,0,41,0,0,1,41.045064018687675
TEL_4351,Urban,5G,Postpaid,36.81964638745383,4.235315663202527,1,1,3,0,35,0,1,1,293.62552100300593
TEL_4352,Urban,4G,Postpaid,12.64659051339169,0.24486913890246653,1,2,5,0,73,0,0,1,131.76830141113248
TEL_4353,Urban,4G,Postpaid,11.061733345820063,1.7538923447230714,0,1,2,0,18,0,0,1,45.84633111133485
TEL_4354,Suburban,5G,Postpaid,15.509015838131509,4.019997041576653,0,0,1,1,4,0,0,1,213.78831294894232
TEL_4355,Suburban,4G,Prepaid,29.587604566637296,0.6799397632862858,0,1,4,0,51,1,0,1,157.53468947827037
TEL_4356,Rural,4G,Prepaid,21.568429185378406,4.317937349785835,0,1,4,0,12,1,0,1,105.47941899875488
TEL_4357,Suburban,4G,Prepaid,10.134319376753718,4.051986313996668,0,3,4,0,77,0,0,0,44.65789309194135
TEL_4358,Suburban,5G,Prepaid,17.731351332509757,4.958014994489853,0,1,5,1,74,0,0,1,174.24999640141004
TEL_4359,Suburban,5G,Postpaid,18.908733756365805,3.090961964543004,0,0,4,0,45,0,0,0,174.40947145811413
TEL_4360,Urban,5G,Prepaid,34.56413176077511,3.5967468753649627,0,2,1,0,95,1,1,1,230.83093119947853
TEL_4361,Rural,4G,Prepaid,26.428106605645212,4.9394816290403405,0,0,2,0,25,0,0,0,40.74164118425201
TEL_4362,Rural,5G,Postpaid,31.030898782688052,2.9036349015629,0,2,5,1,42,0,0,1,259.77611423719344
TEL_4363,Rural,4G,Postpaid,33.58039207199771,0.9382985068288402,0,0,5,0,57,0,1,0,61.919861586740026
TEL_4364,Urban,5G,Postpaid,4.401809478264996,1.725172254638479,0,3,5,0,42,1,0,1,121.3467556319359
TEL_4365,Suburban,5G,Prepaid,28.62976198515398,1.9399989042154058,0,2,2,1,59,0,0,0,269.05816290265693
TEL_4366,Urban,5G,Postpaid,7.057116914253481,3.509046284606901,0,1,4,0,62,0,0,1,144.5262921214391
TEL_4367,Urban,4G,Postpaid,9.430950234587197,3.3818361502989216,0,2,5,0,51,1,0,1,54.786825737953095
TEL_4368,Urban,5G,Prepaid,16.583390808983957,4.249942090918318,0,1,5,0,43,0,0,0,268.97920333530107
TEL_4369,Suburban,4G,Prepaid,28.12628466003237,3.965536672142857,0,1,4,0,36,0,0,0,73.90507065311421
TEL_4370,Rural,5G,Postpaid,21.68652811821526,0.9196994775133693,0,0,4,0,37,0,0,0,297.07962287570416
TEL_4371,Suburban,4G,Postpaid,42.37017761495429,2.6031514122449284,0,1,2,0,46,0,0,1,101.00051572333864
TEL_4372,Urban,5G,Postpaid,6.2503270098281165,1.481648816110106,0,3,4,0,27,0,0,1,215.26711971833072
TEL_4373,Suburban,4G,Postpaid,2.883955964404761,2.507338808688493,0,0,4,0,73,0,0,1,-11.78253978317386
TEL_4374,Urban,4G,Prepaid,15.964181020690965,0.8298896601756217,0,1,3,0,17,0,0,0,31.95274216467126
TEL_4375,Rural,4G,Prepaid,12.288320997912235,1.892988500410323,0,2,3,0,78,0,1,0,-5.0350858912832415
TEL_4376,Urban,4G,Postpaid,80.432158483263,3.6492304013063075,0,1,2,0,86,0,0,1,199.9107616642656
TEL_4377,Urban,5G,Prepaid,35.73647775258793,1.759620041282219,0,0,5,0,7,0,0,0,315.50790218956195
TEL_4378,Urban,4G,Prepaid,21.82277097507321,2.153953190520093,0,1,2,1,37,1,0,1,65.94344416578366
TEL_4379,Suburban,5G,Prepaid,11.509403508887901,4.9287402954873905,0,2,4,0,78,0,1,1,294.5351720567272
TEL_4380,Urban,4G,Prepaid,29.90395948670379,1.4007672582208075,0,0,4,0,26,0,0,0,42.88636310114681
TEL_4381,Urban,5G,Prepaid,4.6552205114755765,4.520960333602269,0,1,2,0,48,1,1,1,127.3849301072503
TEL_4382,Rural,4G,Postpaid,18.923562082598515,1.4323418579068319,0,1,4,0,67,0,0,1,76.96868858706532
TEL_4383,Rural,5G,Postpaid,9.680165019301585,1.6853021661768108,0,0,4,0,71,0,0,0,241.69937760334338
TEL_4384,Suburban,4G,Prepaid,11.577309502755531,2.5981905725118892,1,2,4,0,66,0,0,1,41.656464533074335
TEL_4385,Urban,4G,Postpaid,15.66184664803515,2.8173906805681654,0,2,4,0,7,0,0,0,19.291308163667804
TEL_4386,Suburban,5G,Postpaid,26.472797912660663,4.206291815611478,0,0,1,0,95,0,0,0,271.6348466378461
TEL_4387,Suburban,4G,Postpaid,18.528796853860673,0.37926560471652604,0,0,1,1,43,0,0,1,80.31908518218864
TEL_4388,Suburban,4G,Prepaid,33.53844444849913,2.988742463293948,0,3,3,0,70,0,1,1,75.9171014968455
TEL_4389,Rural,5G,Postpaid,25.015014697068036,2.9750892359859815,0,0,3,0,31,0,0,1,234.485746843485
TEL_4390,Suburban,5G,Postpaid,11.849543949892837,0.3109283961953291,0,0,4,2,48,0,0,0,259.6290599667756
TEL_4391,Suburban,4G,Prepaid,38.3154098597567,4.2387853337950325,0,2,1,0,29,1,0,1,155.17395890462566
TEL_4392,Rural,4G,Postpaid,3.3112978950791248,2.658970393161785,1,0,5,0,64,0,0,1,4.940769301925407
TEL_4393,Urban,4G,Prepaid,11.366911821991218,2.2608807272347042,0,0,4,0,6,0,0,0,47.90434083491665
TEL_4394,Rural,4G,Prepaid,7.800616892510745,4.712649346135854,0,2,2,0,45,0,0,1,28.21635985906481
TEL_4395,Rural,4G,Postpaid,23.504241707148243,1.0074324128210326,1,1,4,0,88,0,0,1,92.30660764648903
TEL_4396,Urban,4G,Postpaid,14.22570543376207,0.4147169449390281,0,0,4,1,34,0,0,1,57.27949416046103
TEL_4397,Urban,5G,Prepaid,24.665236266815448,4.4517355288519,0,1,2,0,54,0,1,1,280.321719748416
TEL_4398,Suburban,4G,Prepaid,8.56704967184135,2.681143188021435,0,2,3,0,66,0,1,1,-22.09101129998912
TEL_4399,Urban,4G,Prepaid,4.819645503968228,1.6020372813418797,0,2,2,0,5,0,0,1,-20.88171937213854
TEL_4400,Urban,4G,Prepaid,34.48578792805508,4.3892559671776326,0,1,5,0,74,0,1,1,67.06203734179263
TEL_4401,Urban,5G,Postpaid,11.003877391582877,1.6927366354829043,1,1,4,0,90,0,0,1,197.73250611298752
TEL_4402,Suburban,4G,Postpaid,8.73153443669727,4.622588031275477,0,1,2,0,74,0,1,1,0.7432029697470277
TEL_4403,Urban,5G,Postpaid,14.37351960047108,3.5979379523582127,0,0,4,1,78,0,1,1,255.48133679003314
TEL_4404,Suburban,5G,Prepaid,7.839876290223574,2.2150308021521936,0,1,2,0,67,1,0,1,199.63993356410538
TEL_4405,Urban,4G,Prepaid,19.657513384673344,4.743816339775469,1,2,4,0,79,0,0,0,74.16274035243363
TEL_4406,Rural,5G,Prepaid,27.899010573405675,4.172927482999324,1,2,3,1,64,0,1,1,197.86697416163915
TEL_4407,Urban,4G,Prepaid,3.5696807162826976,3.9575477356928497,0,1,5,0,34,0,1,1,17.34881065515509
TEL_4408,Suburban,5G,Postpaid,12.896480915792978,3.689164078343772,0,1,5,0,64,0,0,0,251.15865930233645
TEL_4409,Rural,4G,Prepaid,17.824406477007084,0.620067304470519,0,2,3,0,41,0,0,1,41.85000728383952
TEL_4410,Urban,5G,Prepaid,21.30089167039418,2.749235665379603,0,0,1,0,77,0,1,1,191.0334956244651
TEL_4411,Urban,5G,Prepaid,7.262236757843474,0.3237372309104858,0,2,3,1,73,0,1,0,163.5393692094375
TEL_4412,Suburban,5G,Prepaid,7.805905446127507,4.457253547123577,0,1,5,0,4,0,1,0,226.11512866647513
TEL_4413,Suburban,5G,Postpaid,28.986840462143746,0.11752034820111112,0,2,5,1,80,1,0,1,261.37006694662864
TEL_4414,Rural,5G,Prepaid,7.120309421790863,4.303270958801512,1,1,4,0,76,1,0,1,203.12928682474538
TEL_4415,Suburban,4G,Prepaid,13.058644644402467,3.6913908646255633,0,0,4,0,68,0,0,0,28.813731809078277
TEL_4416,Urban,4G,Postpaid,47.69779978340911,3.957616719380326,1,1,4,0,72,0,0,1,154.65160114373796
TEL_4417,Urban,5G,Prepaid,20.062149773499904,4.852182203109968,0,3,3,0,43,0,0,1,186.87213157919396
TEL_4418,Suburban,5G,Postpaid,5.876996813044771,3.188899404417988,0,0,2,0,68,0,0,1,190.24347571113796
TEL_4419,Suburban,4G,Prepaid,21.703686740672225,4.223129484504755,0,1,1,0,45,1,1,1,61.98447958236616
TEL_4420,Rural,4G,Prepaid,14.188641050830778,1.9162702329680377,0,1,4,0,85,0,0,0,-35.430389765780546
TEL_4421,Suburban,5G,Prepaid,40.042777961516094,0.38239233269503403,0,1,3,0,9,0,0,0,255.47452926098518
TEL_4422,Suburban,5G,Postpaid,12.103756284321932,4.742897251393845,0,0,2,0,88,1,1,1,228.73527954284253
TEL_4423,Urban,4G,Prepaid,6.297943968862557,1.1472128844455498,0,0,4,0,39,0,0,0,14.695058907117714
TEL_4424,Suburban,5G,Prepaid,5.210965108404162,3.247916764456228,0,0,3,0,74,0,0,1,212.02068375345382
TEL_4425,Suburban,4G,Postpaid,15.716003598687221,2.272086331056137,0,1,5,1,32,0,1,1,17.38669565347028
TEL_4426,Urban,4G,Postpaid,26.62746189810821,3.5420208040180357,1,0,1,0,28,0,0,1,88.31393826947333
TEL_4427,Suburban,4G,Postpaid,12.590672174638676,3.863304388842413,1,0,5,0,1,0,0,1,45.299319913680336
TEL_4428,Urban,4G,Prepaid,27.953304651394248,2.612636173312076,1,0,2,0,69,0,0,0,164.879546912143
TEL_4429,Suburban,4G,Prepaid,33.39250639476974,1.4264720002530051,0,1,3,0,4,0,0,1,88.8639477457197
TEL_4430,Suburban,5G,Prepaid,15.082608517989906,1.0990717996277377,0,1,5,1,13,0,0,0,262.951969338366
TEL_4431,Urban,4G,Prepaid,14.785379353107,1.412721683850079,0,1,4,0,77,1,0,1,64.10162911923932
TEL_4432,Urban,5G,Postpaid,24.5928632495023,0.8611661487573752,0,1,4,0,26,1,1,0,223.64598181153139
TEL_4433,Urban,5G,Prepaid,24.403040869942974,0.9040942033010618,1,1,1,0,1,0,0,1,225.71664384347142
TEL_4434,Urban,4G,Prepaid,12.905252136387013,3.0799091071818188,0,0,5,0,30,0,1,1,6.400156158043796
TEL_4435,Urban,5G,Postpaid,10.128681847561268,4.605285915595526,0,1,4,1,10,1,0,1,239.2039518496256
TEL_4436,Suburban,4G,Prepaid,22.50433570035451,3.6850297312795726,0,0,3,0,19,0,0,1,29.568197154831417
TEL_4437,Urban,5G,Postpaid,15.832296566615145,1.1166193426039999,1,0,4,0,94,0,0,0,219.5356502884011
TEL_4438,Suburban,5G,Postpaid,25.587137210468363,3.719706653386874,1,1,4,0,86,0,1,1,253.6464941172488
TEL_4439,Rural,4G,Prepaid,13.273589154806785,1.1554175536681695,0,1,5,0,41,0,0,1,99.04608771059573
TEL_4440,Urban,4G,Postpaid,10.928730705980474,2.2932828867276207,1,0,2,0,86,0,1,1,39.260000439669284
TEL_4441,Urban,4G,Postpaid,10.523210493260681,1.1450988006751184,0,1,4,1,83,0,1,1,26.180168583917656
TEL_4442,Urban,5G,Postpaid,18.559629849786113,1.0979908378930792,0,5,2,0,25,0,0,0,181.39892109917622
TEL_4443,Suburban,4G,Postpaid,24.368051754289155,0.5940938263639833,0,0,3,0,12,0,0,1,70.78782480420271
TEL_4444,Suburban,4G,Postpaid,54.28769547221279,0.4611843178484659,0,2,4,0,38,0,0,1,151.04405727888945
TEL_4445,Urban,4G,Postpaid,21.70194171089193,4.259745980185372,0,1,4,1,58,0,0,1,47.92238634784644
TEL_4446,Urban,4G,Postpaid,33.30356682418444,3.971885056453128,0,1,3,0,14,0,1,1,167.094407984611
TEL_4447,Suburban,5G,Prepaid,9.368949739534726,3.494382899952514,0,3,4,0,56,0,1,1,186.6227659851934
TEL_4448,Urban,5G,Prepaid,15.191364971275348,1.0861024361887357,0,1,4,0,48,0,0,0,208.34430942436964
TEL_4449,Suburban,4G,Postpaid,36.1213722861527,1.2658124055080218,0,1,1,0,68,0,0,1,107.68728063280348
TEL_4450,Urban,5G,Prepaid,18.25059213813477,2.7875675739568124,0,0,5,0,18,0,1,0,210.1686101822437
TEL_4451,Suburban,4G,Prepaid,21.02746622322725,2.444940745224433,0,1,1,0,85,0,0,0,11.803170938338482
TEL_4452,Urban,5G,Postpaid,31.277105943881395,4.032404695098296,0,1,2,0,35,1,0,1,232.24577338353194
TEL_4453,Urban,5G,Postpaid,9.59153122966147,4.343096975676659,0,1,3,0,21,1,0,1,283.6290177144003
TEL_4454,Urban,4G,Postpaid,19.66072231067674,4.118674405536459,1,1,4,0,26,0,0,0,60.53154628243793
TEL_4455,Rural,4G,Prepaid,12.02663633303806,2.593590108867896,0,0,3,0,25,0,0,1,53.93603865846006
TEL_4456,Urban,4G,Prepaid,17.117628053498876,2.3380262329176387,1,1,5,0,81,1,1,1,15.685669713762003
TEL_4457,Rural,4G,Prepaid,6.006687391658049,3.37166615332482,0,1,5,1,15,0,0,1,26.96082611720381
TEL_4458,Suburban,5G,Prepaid,2.121435006338637,4.2951607655870045,0,0,5,0,74,0,0,1,195.14297832489578
TEL_4459,Suburban,4G,Prepaid,32.02081817514735,4.182353214587823,0,0,4,0,83,1,0,1,63.05360693273146
TEL_4460,Suburban,4G,Prepaid,7.8546240106278615,3.6166571676756303,0,2,3,0,74,0,0,0,89.3878051133245
TEL_4461,Suburban,5G,Postpaid,9.088465592375321,4.197942650846648,0,1,1,0,6,0,0,1,187.75549464870133
TEL_4462,Suburban,5G,Prepaid,13.899743695896543,1.5128568704152512,1,1,4,0,66,0,0,1,227.45196210185674
TEL_4463,Rural,4G,Postpaid,20.740511523785514,0.23843090486994734,0,3,4,0,65,0,0,1,93.57577756576734
TEL_4464,Urban,4G,Prepaid,17.362917773893223,4.581583431981301,0,0,5,0,39,1,1,1,70.00155144062124
TEL_4465,Rural,4G,Prepaid,15.82644567760023,2.9029485099738266,0,3,2,0,32,1,0,1,133.85079491689498
TEL_4466,Suburban,4G,Prepaid,15.149808328693538,0.3054770840702503,0,1,5,0,15,0,0,1,34.65739217244277
TEL_4467,Urban,4G,Prepaid,9.41211557048763,2.4963795364949544,1,0,3,1,9,1,0,1,9.492070887163534
TEL_4468,Suburban,4G,Postpaid,22.131908679891914,4.253348001220586,1,1,4,0,40,0,0,1,76.00086260990352
TEL_4469,Rural,5G,Postpaid,30.408435352763505,0.9903302120424462,0,1,4,0,76,1,0,1,192.6560287490667
TEL_4470,Urban,4G,Prepaid,22.411720849708388,0.7166449407782283,0,1,4,0,14,0,0,1,19.09488542335469
TEL_4471,Rural,4G,Postpaid,19.508095070665668,4.887172271708195,0,2,5,0,26,1,0,1,19.920188298803254
TEL_4472,Suburban,4G,Postpaid,10.484086626235975,3.1255998728554597,0,0,4,1,15,0,0,1,17.546969643677777
TEL_4473,Suburban,4G,Prepaid,16.168908364466304,3.577129086603118,0,0,1,1,27,0,0,1,101.01472557930477
TEL_4474,Suburban,5G,Postpaid,13.236453505333118,0.3381772036466474,0,0,2,0,87,0,0,1,180.24611769392664
TEL_4475,Suburban,4G,Postpaid,7.076234313857214,1.087674377459344,0,0,3,1,3,0,0,1,-8.204500895351991
TEL_4476,Urban,4G,Postpaid,20.279086099087472,4.08355404311566,1,0,5,0,84,0,0,1,57.63956473052317
TEL_4477,Urban,4G,Postpaid,24.201395936537946,3.6188193788438943,0,0,3,1,46,0,0,0,17.758988424151305
TEL_4478,Suburban,5G,Postpaid,16.672048713887524,3.8654132794049847,1,0,5,0,64,0,0,1,256.5823656876764
TEL_4479,Urban,4G,Prepaid,8.59975794402855,1.9983693161732945,0,2,1,1,89,0,1,0,42.11615369547529
TEL_4480,Urban,4G,Prepaid,2.803089373855892,0.1879523671722072,0,2,3,0,51,0,0,1,6.602371715167262
TEL_4481,Urban,4G,Postpaid,53.66991988796765,2.8531107577122956,0,1,2,0,68,0,0,1,143.63988438537433
TEL_4482,Urban,4G,Postpaid,16.223427072693077,1.137948777961792,0,1,4,2,2,0,0,0,-16.536363605781503
TEL_4483,Suburban,4G,Postpaid,14.59638186816862,3.100804196400735,0,1,3,0,34,1,1,1,54.69764816449391
TEL_4484,Suburban,5G,Postpaid,10.563427314870808,1.6952994944380184,0,2,4,0,17,0,0,0,214.5059501581728
TEL_4485,Urban,4G,Prepaid,9.829801412296058,1.386691469595308,0,1,5,0,12,0,0,1,21.537825022217962
TEL_4486,Urban,5G,Prepaid,6.850474936640984,3.9556909896717842,1,1,5,0,17,1,0,1,152.4876012250465
TEL_4487,Urban,4G,Postpaid,18.88845348656781,1.2952480107724256,0,1,2,0,60,0,1,1,66.21551014916406
TEL_4488,Urban,5G,Postpaid,21.422677512324277,4.942986714866852,0,1,5,1,69,0,0,0,255.29330225021982
TEL_4489,Rural,4G,Postpaid,52.11849011373575,4.656558420302017,0,1,4,0,79,1,1,0,139.224961034515
TEL_4490,Urban,4G,Postpaid,22.01366420764248,1.972162581667312,1,2,5,0,72,0,0,1,86.60227286478566
TEL_4491,Suburban,4G,Postpaid,10.397455757857628,0.0048408755160211925,0,2,5,0,79,0,1,1,19.809526466936674
TEL_4492,Rural,5G,Postpaid,10.63024341995873,4.5978544498691,0,4,2,0,50,0,0,0,242.62513716532024
TEL_4493,Rural,4G,Prepaid,16.691603716563325,2.590825493468582,1,1,4,0,25,0,0,1,46.10324856402076
TEL_4494,Suburban,5G,Prepaid,28.302820181964904,1.9090376182062068,0,1,2,0,8,1,1,1,227.104479150931
TEL_4495,Suburban,5G,Postpaid,21.072020444225586,0.14596692349459817,0,0,5,0,87,0,0,1,211.26958267146804
TEL_4496,Rural,4G,Postpaid,21.75518794175908,2.9431887214801487,0,1,5,1,58,0,1,1,27.781877244640114
TEL_4497,Suburban,4G,Prepaid,12.610991914394488,3.74923145841402,0,0,3,0,6,1,0,0,10.12363073988358
TEL_4498,Rural,4G,Prepaid,23.794076245417898,4.806471826075633,0,0,3,0,94,0,0,1,100.18335423677121
TEL_4499,Rural,4G,Prepaid,14.715948479909981,4.26931809570327,0,5,4,0,59,0,0,0,34.80018391026708
TEL_4500,Urban,4G,Postpaid,32.310294211750744,0.8096173656668998,0,2,4,0,32,0,0,1,77.06837237025425
TEL_4501,Suburban,5G,Prepaid,13.729377143908954,3.3031905555309313,0,1,5,0,50,0,0,1,190.9644608505106
TEL_4502,Urban,4G,Prepaid,8.034516474414158,4.744785680923203,0,2,5,1,49,0,0,0,73.83735833599727
TEL_4503,Urban,5G,Postpaid,8.63278444659392,0.5486310323599625,0,1,5,0,27,0,0,1,214.66556206747867
TEL_4504,Rural,5G,Postpaid,23.33272681837025,4.95473733511754,0,1,1,0,3,0,0,0,171.08725943446916
TEL_4505,Suburban,4G,Prepaid,28.860517286563407,2.5237782435983727,1,0,4,1,78,0,0,1,72.53943089463776
TEL_4506,Urban,5G,Postpaid,47.39621712999428,3.6935488581384606,0,0,2,0,78,0,1,0,357.39241073427115
TEL_4507,Urban,4G,Postpaid,15.715474166779648,4.375531352449103,0,3,5,0,39,0,0,1,22.756658631686975
TEL_4508,Urban,4G,Postpaid,18.46621381896862,3.438649964584223,0,2,3,1,63,0,0,1,48.25740576832633
TEL_4509,Suburban,5G,Postpaid,13.812457678084309,4.370328411949529,1,1,4,1,59,0,0,1,213.9205806500229
TEL_4510,Rural,4G,Postpaid,27.78472953022301,2.6798607404830124,0,1,3,0,70,0,0,1,117.0080499858277
TEL_4511,Urban,4G,Postpaid,6.721671066056163,0.5862993575743641,0,0,2,0,9,1,0,1,-12.65207819411848
TEL_4512,Urban,4G,Postpaid,16.458406313275955,0.3621596286182249,0,1,5,0,75,0,0,1,116.92653064478102
TEL_4513,Urban,5G,Postpaid,21.968442040016402,0.42576989551890876,0,0,2,0,21,0,1,0,220.54212756419102
TEL_4514,Suburban,5G,Postpaid,11.245418009766105,1.8495110443145268,0,1,5,0,44,0,1,1,120.79040361291817
TEL_4515,Suburban,5G,Postpaid,8.351258757536197,3.029209266305299,1,0,5,1,38,0,0,1,235.06910801599784
TEL_4516,Suburban,4G,Postpaid,22.324037814336187,3.664687074185935,0,1,2,0,24,0,0,1,24.540497410057135
TEL_4517,Urban,4G,Prepaid,27.910781295595022,3.458691152002954,0,1,4,0,60,1,0,1,-4.22560786671157
TEL_4518,Urban,4G,Prepaid,24.360634714984084,3.439490724220538,0,2,4,0,57,0,1,1,51.46293650109679
TEL_4519,Urban,5G,Prepaid,23.723363395018072,0.0953917403368365,0,2,3,0,69,0,0,1,244.00637615778209
TEL_4520,Urban,4G,Prepaid,25.02773925028846,0.6566836540898607,0,0,2,0,38,0,0,0,7.895357253033566
TEL_4521,Rural,4G,Postpaid,32.92285766397572,3.7941638988525384,1,3,3,0,37,0,0,1,107.37505319381654
TEL_4522,Suburban,5G,Postpaid,17.55404911087375,2.0475653639764353,0,4,4,0,28,0,0,1,270.6088230342613
TEL_4523,Rural,4G,Prepaid,32.13146996586338,2.1623231908528555,0,1,4,0,28,0,0,1,107.92317418222785
TEL_4524,Rural,4G,Postpaid,22.410396383379965,3.4758742636247324,0,2,5,0,81,0,1,1,30.73017739624475
TEL_4525,Urban,4G,Prepaid,12.02206307869719,0.06489998565104405,1,2,4,0,18,1,0,0,2.1669483404856322
TEL_4526,Suburban,4G,Prepaid,11.129076894337008,2.4875932916359087,0,0,3,0,51,0,0,1,46.739953401321486
TEL_4527,Urban,4G,Postpaid,22.159106973617448,3.1964404828785438,0,0,3,0,78,1,0,0,18.541544737796883
TEL_4528,Rural,5G,Prepaid,14.446648212551565,1.0411839576712267,0,0,3,0,13,0,1,1,207.93876785279926
TEL_4529,Rural,4G,Prepaid,23.50017272579972,0.07126549363371815,0,1,5,0,37,0,0,1,64.7730501549317
TEL_4530,Suburban,4G,Prepaid,10.743441649315193,3.4299835779381023,1,0,1,0,28,1,0,0,9.346029627777245
TEL_4531,Urban,4G,Prepaid,7.163319238891164,2.0539307113544245,0,0,3,0,5,1,1,0,49.03850220320838
TEL_4532,Suburban,4G,Postpaid,16.462310402774552,1.905432742482787,1,0,4,1,3,0,0,1,47.43588405683358
TEL_4533,Suburban,4G,Prepaid,4.639280551049924,4.280181619143231,1,2,1,0,75,1,0,1,-36.83398216756833
TEL_4534,Urban,4G,Prepaid,18.753112042393543,3.8913902237117077,1,1,5,0,87,0,0,0,50.773657666573165
TEL_4535,Urban,5G,Postpaid,65.72884395604056,4.788255765904978,0,1,3,0,15,0,0,0,336.95582121689347
TEL_4536,Urban,5G,Postpaid,9.421230919249037,3.316032232051884,0,0,2,0,70,0,0,0,244.77153278549977
TEL_4537,Urban,4G,Prepaid,18.643076867198655,4.606759470334016,0,0,4,2,53,0,0,1,101.31114974897439
TEL_4538,Urban,5G,Postpaid,7.634087420970677,2.1556667122643702,0,2,3,0,52,0,0,1,180.35788740293088
TEL_4539,Suburban,5G,Postpaid,20.435065491355275,1.6525106247382992,0,1,5,0,23,0,0,0,234.92981826788915
TEL_4540,Rural,4G,Postpaid,29.157490042765666,1.290987839336049,0,0,4,0,13,1,0,0,-1.1353673616119409
TEL_4541,Suburban,5G,Postpaid,11.709314774832816,4.81607276314272,0,0,5,0,21,0,0,1,197.19702339584396
TEL_4542,Urban,5G,Postpaid,12.70367855543492,0.1749027712377954,0,6,4,0,86,0,0,1,262.0534144038759
TEL_4543,Suburban,4G,Postpaid,12.989912207268441,3.978685849046676,0,2,5,0,85,1,0,0,74.55073727199286
TEL_4544,Urban,4G,Prepaid,49.05715528076687,1.0934210095031605,0,0,4,0,2,1,0,1,175.1676838596606
TEL_4545,Suburban,4G,Postpaid,17.357831686829023,1.2361379844881226,0,2,5,0,83,0,0,1,78.12559451986839
TEL_4546,Rural,5G,Postpaid,21.326404196401082,2.0464285637824715,0,0,3,1,7,0,0,1,198.94371217849505
TEL_4547,Suburban,4G,Prepaid,11.225060261910825,4.632533926526884,0,0,5,1,66,0,1,1,13.118827706310404
TEL_4548,Urban,5G,Postpaid,3.70190063775324,0.5935990654125156,0,1,5,0,86,0,0,0,147.74258631495823
TEL_4549,Urban,4G,Prepaid,28.49347832236217,1.4865456924744713,1,0,5,0,25,0,1,0,26.70655579546881
TEL_4550,Suburban,4G,Prepaid,10.552267827111141,1.9098194408732332,0,3,4,0,51,0,0,0,46.23114570694932
TEL_4551,Urban,4G,Postpaid,31.561275704758128,0.559070941492496,0,0,4,0,53,0,0,1,58.72973793686402
TEL_4552,Urban,4G,Prepaid,32.00590581720613,0.5967273843741433,0,0,4,0,91,0,1,1,114.67991218223776
TEL_4553,Suburban,4G,Prepaid,0.8805483160223351,2.013915582579509,0,0,1,0,17,0,1,1,-12.55450466926452
TEL_4554,Suburban,5G,Postpaid,39.51659202377169,4.29553654531196,0,0,5,0,90,0,1,0,271.3828170668523
TEL_4555,Suburban,4G,Prepaid,21.30882237237514,2.253744650349536,0,3,5,0,10,0,0,0,-20.250989745623798
TEL_4556,Urban,4G,Prepaid,16.401903391226405,4.418955794950247,0,0,3,0,43,0,0,1,89.17746567066854
TEL_4557,Suburban,4G,Postpaid,25.933755281007016,1.6759716186301088,0,1,5,0,86,0,0,0,24.217124185820126
TEL_4558,Suburban,4G,Prepaid,15.647290146329945,3.242751807404595,0,2,2,2,35,0,1,1,74.83822326669159
TEL_4559,Urban,4G,Postpaid,13.332431798894952,2.4372524769342583,0,1,3,0,65,1,1,1,14.588601798713213
TEL_4560,Suburban,4G,Postpaid,12.542157141315219,2.6575196197830837,0,3,3,0,37,0,0,1,-21.784299637248246
