user_id,geo_region,country,language_preference,plan_tier,billing_cycle,profile_count,hours_streamed_30d,hours_streamed_90d,binge_watch_flag,completion_rate_pct,buffering_events_30d,video_quality_rating,days_since_last_stream,payment_failures_30d,support_contacts_30d,app_store_rating,early_warning_flag,offer_sent,churn_flag,ltv_6m
OTT_6429,LATAM,IN,Hindi,Basic,Annual,5,18.568125529768732,24.63196459167967,0,48.01474521692886,3,3,48,0,2,1,0,1,0,-13.374547985640532
OTT_6430,North America,US,Spanish,Standard,Monthly,3,19.547269611003998,74.28546282997016,1,90.32330214888424,2,2,32,1,1,3,0,1,1,134.18457678765458
OTT_6431,South Asia,IN,Spanish,Premium,Annual,1,41.79175148367732,43.84349542032095,0,89.96243020035377,1,5,43,0,0,4,0,0,1,109.62222226793193
OTT_6432,South Asia,US,English,Basic,Annual,3,23.354040115852023,77.81871986363976,0,46.618606653638196,1,2,22,0,1,4,1,1,0,33.01437970407733
OTT_6433,LATAM,US,Spanish,Standard,Annual,4,7.597493312997027,13.397130571841796,1,49.00302482098614,2,5,59,0,0,1,0,0,1,108.52746684805444
OTT_6434,LATAM,DE,English,Standard,Monthly,4,45.694728993128734,24.946874318877477,1,95.0729517773292,1,4,45,0,2,5,0,0,0,113.856931447126
OTT_6435,Europe,BR,Spanish,Standard,Monthly,4,50.06357827474849,61.68223540177594,1,48.83971441709353,2,4,39,0,1,3,0,0,1,46.2071294726448
OTT_6436,LATAM,US,German,Premium,Monthly,4,26.08623684599096,43.6647754464468,0,60.16690972539793,1,2,17,0,0,5,0,1,0,108.23858740393511
OTT_6437,South Asia,IN,Hindi,Premium,Monthly,2,39.46378281731401,33.063158856373896,0,90.0990622591826,6,2,30,0,0,3,0,1,1,148.54042002963544
OTT_6438,North America,BR,Spanish,Standard,Monthly,5,26.4048339650149,32.414734087391274,1,40.7890242354568,1,2,8,0,1,5,0,1,0,97.92329848054948
OTT_6439,South Asia,DE,English,Basic,Monthly,2,14.00696364598182,55.39981979612764,0,48.41321394999825,0,5,28,0,1,5,0,1,1,5.734307417876629
OTT_6440,North America,IN,German,Premium,Monthly,1,16.987244578243658,48.090250994028644,0,72.13735815337644,1,5,6,1,0,5,0,0,1,133.31284256218444
OTT_6441,South Asia,UK,English,Basic,Annual,2,3.9622738630170753,88.95980163933243,0,41.84904182370188,1,1,22,0,1,4,0,0,0,83.38160792455778
OTT_6442,South Asia,IN,Hindi,Basic,Annual,1,3.6897335482192966,56.408288013248125,0,68.36367334237138,1,5,2,0,2,3,0,1,0,42.801729823564784
OTT_6443,North America,DE,Spanish,Standard,Monthly,3,26.970986573308267,63.52936963443847,1,61.83541041851211,1,2,3,0,3,4,0,1,0,109.30532009392545
OTT_6444,Europe,IN,Hindi,Standard,Annual,5,6.793007897093101,79.1254513263844,1,43.01122840658992,2,5,53,0,3,5,0,0,1,128.72964417291809
OTT_6445,Europe,BR,Spanish,Premium,Monthly,2,6.623057263725899,86.94278559158928,0,58.38312741497954,4,3,29,0,0,5,0,1,0,131.32346121927952
OTT_6446,South Asia,IN,Hindi,Basic,Monthly,2,8.772434066396542,91.73587111302317,0,48.59716066553155,1,2,36,0,2,4,0,1,1,13.662934367498597
OTT_6447,Europe,DE,English,Standard,Annual,3,18.076703040480652,52.762848406176616,1,93.57236769793707,1,2,2,0,3,5,0,1,1,47.9918912518819
OTT_6448,LATAM,UK,Hindi,Basic,Annual,2,6.938025026274445,133.8487172626843,0,63.99370062776872,1,5,21,0,0,4,1,1,1,45.48379029280841
OTT_6449,North America,UK,Hindi,Standard,Monthly,4,4.975299640592958,177.74565894313088,1,40.6175715619301,0,4,28,0,0,4,0,1,0,74.86957844334297
OTT_6450,Europe,UK,Spanish,Basic,Annual,2,36.89578829335921,42.30562617084221,0,48.491118401428324,1,2,45,1,0,3,1,0,0,-17.826408159886736
OTT_6451,Europe,BR,German,Basic,Annual,1,10.481157787375693,66.92357822303576,0,83.44190028545765,0,1,32,0,2,2,0,0,1,-30.346211299900155
OTT_6452,Europe,IN,German,Basic,Annual,3,21.170204531585462,30.559195506782483,1,68.0844961609591,4,4,57,0,0,4,0,1,1,39.17476971503824
OTT_6453,South Asia,IN,English,Basic,Monthly,3,45.67739170568018,40.16554648547215,1,91.00299507887827,1,3,42,0,0,4,0,0,0,64.20959546822834
OTT_6454,North America,IN,English,Basic,Monthly,1,42.07963135354221,40.6161751349347,1,42.21959941151578,3,2,50,0,1,5,0,0,1,39.914368300840266
OTT_6455,North America,US,Hindi,Basic,Monthly,2,19.454752293693467,19.392424652644827,0,82.48324389590346,2,3,45,0,2,4,1,1,1,6.311518715374168
OTT_6456,North America,DE,German,Basic,Annual,1,36.00434778599208,27.377279725364133,0,70.09330525909567,4,4,42,0,1,4,0,0,0,15.069983871817728
OTT_6457,LATAM,BR,English,Basic,Monthly,4,21.25450847416246,103.51825152647343,1,40.91095653818083,2,1,42,0,1,5,1,1,1,-5.723043725761109
OTT_6458,North America,IN,Hindi,Premium,Monthly,4,56.851971536469556,32.77736240429717,0,40.49676406303038,3,4,8,1,3,1,0,1,1,185.97878994186357
OTT_6459,LATAM,UK,English,Basic,Annual,4,15.483753804157068,15.147764512938267,1,83.68279918106848,2,5,36,0,2,4,1,0,1,45.21093517920969
OTT_6460,South Asia,DE,Hindi,Basic,Monthly,2,26.663672458383946,65.62745525492967,0,78.38658714191274,5,5,56,0,0,1,1,0,0,23.661084167099364
OTT_6461,LATAM,BR,English,Premium,Monthly,4,25.719273530910638,21.078027987922095,1,76.43745943152751,0,3,58,0,0,5,0,1,1,160.67510338613985
OTT_6462,Europe,IN,German,Standard,Annual,1,13.774975854397972,39.16071082109748,0,61.777619398072325,1,1,48,0,2,4,0,0,1,114.60467392928325
OTT_6463,North America,DE,German,Basic,Monthly,1,9.006350776628517,89.62495074246357,1,70.65905824895266,1,4,34,1,0,2,0,0,1,26.522515806758452
OTT_6464,LATAM,UK,German,Premium,Monthly,5,31.783626206067165,41.74925697585525,0,45.54869783926024,4,3,12,0,2,2,0,0,0,169.67084825934415
OTT_6465,LATAM,UK,German,Standard,Monthly,2,21.218393842570805,86.57900797665333,0,77.43954264006723,3,1,38,0,0,2,0,0,0,79.56222169496029
OTT_6466,Europe,UK,English,Basic,Monthly,1,10.709509316961242,50.64319558445991,0,89.48097432025423,3,4,25,0,3,4,1,1,0,24.807330660897655
OTT_6467,LATAM,IN,English,Standard,Monthly,1,9.924389684335289,23.086448733346863,0,40.681102364036676,1,5,6,0,1,3,0,1,0,69.10744034085225
OTT_6468,Europe,IN,English,Standard,Annual,1,11.895873895748231,117.9927391858673,1,54.42414050340872,2,3,39,0,1,4,1,0,1,31.169069478066362
OTT_6469,LATAM,UK,English,Basic,Monthly,4,16.50912457166669,55.29021800171512,0,75.93320848292142,2,2,21,0,0,4,1,0,0,26.853105640237597
OTT_6470,Europe,IN,Hindi,Basic,Monthly,2,29.195949474870837,139.8904678179508,1,42.19203497569709,1,1,8,0,2,4,0,0,1,29.02065732057396
OTT_6471,Europe,DE,Spanish,Standard,Monthly,1,25.86128866476526,43.69244514474541,0,97.09022109255838,3,4,21,0,1,2,0,1,1,86.43032584930509
OTT_6472,South Asia,DE,Hindi,Standard,Annual,1,5.946300372300767,17.39424077191163,0,94.31102427900811,1,5,27,1,1,3,1,1,0,50.24370124814972
OTT_6473,Europe,BR,Hindi,Basic,Annual,1,13.32970536194685,13.982909096039442,0,54.983514509177446,3,5,1,0,1,2,0,0,0,36.355381176470644
OTT_6474,LATAM,DE,English,Standard,Monthly,1,52.124327062205964,61.49242748031956,0,84.68462327240681,0,2,24,1,1,4,0,0,1,105.75631852075361
OTT_6475,LATAM,DE,Hindi,Premium,Annual,4,30.81799201085117,31.166156498230784,1,91.88828866407863,2,1,20,0,1,4,0,1,1,111.70092408592507
OTT_6476,LATAM,IN,Hindi,Standard,Annual,4,20.707682903252152,9.887904508115033,0,63.614428059777296,2,4,38,0,0,2,1,1,1,48.29956167662205
OTT_6477,North America,DE,English,Basic,Annual,2,50.93295212998673,111.34205853102375,0,79.75406152803379,2,4,27,1,1,2,0,0,0,-3.609900625169807
OTT_6478,North America,DE,English,Basic,Monthly,1,11.673817290612577,25.507412312697472,0,78.18627200781272,6,3,39,0,0,4,1,0,1,30.809134728650843
OTT_6479,North America,DE,Spanish,Standard,Monthly,3,32.08422643706906,52.817323993207,1,55.65430645424641,4,5,17,1,1,2,0,0,1,103.80151715040095
OTT_6480,Europe,DE,English,Premium,Monthly,5,12.09267341748373,51.79343833925491,0,57.96462478207444,2,3,38,0,2,3,1,0,0,126.27283404847593
OTT_6481,Europe,IN,Spanish,Standard,Monthly,1,8.767639756887561,110.45538740924994,0,62.48770544810503,2,3,12,0,1,4,0,0,1,44.6753742923461
OTT_6482,Europe,US,Spanish,Basic,Monthly,4,13.763412949772658,88.62280288645925,0,62.99373592471723,0,3,50,2,1,3,0,1,1,44.80210073979683
OTT_6483,North America,US,Hindi,Standard,Monthly,2,25.74578333313001,14.144125538606772,0,43.24831502124806,4,3,48,0,1,2,0,0,1,51.037956417738016
OTT_6484,North America,BR,Spanish,Basic,Monthly,5,26.426145592521557,50.25182571629413,0,47.48545967508843,0,4,25,0,1,5,0,0,1,50.327301364033886
OTT_6485,North America,DE,Spanish,Standard,Monthly,2,9.842002213370959,54.82405796444125,0,59.41901160046275,4,1,44,0,0,3,0,0,0,151.47489582634427
OTT_6486,Europe,BR,English,Premium,Annual,2,15.374023521597884,46.74008460254488,1,44.75873722154684,3,2,47,0,0,5,0,0,1,95.87485366843373
OTT_6487,Europe,US,Hindi,Standard,Annual,1,30.977615841990996,13.843742382316943,1,51.86078951197865,2,5,47,0,0,3,0,0,0,71.97760522852663
OTT_6488,Europe,US,English,Standard,Monthly,5,52.69007970953575,174.57463395716462,0,51.453853995449315,1,1,42,1,0,4,0,1,1,80.18939499233622
OTT_6489,Europe,BR,Spanish,Standard,Monthly,5,4.520453804066119,143.60911852125938,0,95.51451567109822,1,5,49,0,0,1,1,1,1,59.63701465478158
OTT_6490,South Asia,US,Hindi,Basic,Annual,4,9.259631366765564,20.200060321082685,1,67.250458388765,3,5,17,0,1,2,0,0,1,41.4329255533944
OTT_6491,South Asia,UK,German,Basic,Monthly,4,23.493578982437082,126.0965755942614,0,79.29062511395009,1,5,59,1,3,3,0,1,1,36.1496679202799
OTT_6492,LATAM,UK,English,Premium,Monthly,4,15.106449514453836,81.28489904968549,1,40.39408611462211,2,4,28,0,1,1,0,1,1,199.84181857624762
OTT_6493,LATAM,UK,Hindi,Basic,Monthly,1,5.412572027241546,77.33461769255119,1,40.42191167608982,3,3,31,1,1,4,0,0,1,11.100158936734791
OTT_6494,Europe,IN,Spanish,Premium,Annual,4,29.69218491230218,4.947951736624165,0,75.83712428369675,1,4,11,0,2,5,1,0,0,73.98137338837813
OTT_6495,North America,DE,German,Standard,Annual,4,2.4470360076870774,14.090823870430762,1,97.27059653147977,2,5,48,0,0,5,1,0,1,115.74083490076893
OTT_6496,South Asia,US,Hindi,Standard,Monthly,5,20.225219687625522,104.46769169300819,1,95.22406207294739,2,4,59,0,0,5,0,0,0,155.3287957289534
OTT_6497,South Asia,IN,English,Standard,Monthly,2,19.675925537724996,25.257342277649144,0,58.84280473612293,4,2,40,0,1,5,0,1,1,96.46598819846287
OTT_6498,Europe,UK,Spanish,Standard,Monthly,3,34.77539150928284,31.267972503619806,0,83.41004661898965,4,2,43,1,0,1,0,1,1,124.50026372059762
OTT_6499,Europe,US,English,Basic,Monthly,5,8.545946770004921,120.75502319038767,1,61.150768790985374,1,5,38,0,0,4,0,0,1,34.153292949641
OTT_6500,North America,IN,German,Standard,Monthly,5,11.848041028813364,47.69772650572064,0,87.36841056805763,3,5,7,0,2,5,0,0,0,91.12764212236183
OTT_6501,South Asia,US,English,Basic,Monthly,1,25.518419390668157,144.19060149118536,1,79.76569399055792,3,4,45,0,0,5,0,0,0,28.247838550634846
OTT_6502,LATAM,DE,Hindi,Standard,Monthly,3,16.952973721358127,73.90632819232296,0,63.8826599638711,1,4,55,0,1,3,1,0,0,129.21319393600538
OTT_6503,Europe,UK,German,Standard,Annual,5,28.593431615601695,22.575153945875606,0,48.05003393792654,2,4,14,1,1,4,0,0,1,80.90513782846675
OTT_6504,South Asia,DE,German,Basic,Monthly,4,9.47190572339139,53.988969867958545,0,58.76985006118716,1,2,58,0,2,5,0,0,1,15.94466757557655
OTT_6505,Europe,US,German,Premium,Monthly,1,4.005739083890627,45.984803007156756,1,53.20193561999179,3,4,45,1,2,5,0,1,0,143.25296990549424
OTT_6506,LATAM,DE,English,Standard,Monthly,3,42.537665393280676,70.6222219167519,0,53.603257157627496,1,4,2,1,0,1,1,1,1,91.39884830638302
OTT_6507,South Asia,BR,Spanish,Premium,Monthly,3,55.92424990817719,59.72597157516717,0,83.04296385652141,1,5,48,0,2,3,0,0,1,149.6722908494497
OTT_6508,North America,DE,Hindi,Basic,Annual,1,24.057549546641695,110.14362665736843,1,62.529528650587615,1,4,12,0,0,4,0,0,0,-11.596683624370378
OTT_6509,Europe,BR,English,Standard,Monthly,1,53.29204592659731,39.735765859041166,1,91.43442924713656,1,4,48,0,0,5,0,1,1,36.69752909708851
OTT_6510,Europe,UK,English,Basic,Monthly,3,30.62944157566376,18.24162069375534,0,74.1964085117131,1,1,27,0,1,4,0,0,1,-34.67375833587349
OTT_6511,LATAM,IN,Spanish,Premium,Monthly,1,8.682210902858422,152.4542238977532,0,58.01624819584651,3,1,55,0,1,5,0,1,1,106.69355013446017
OTT_6512,Europe,IN,Spanish,Standard,Annual,1,58.826162588690046,18.980244695975394,0,53.31135208720138,1,5,41,0,3,5,0,1,1,100.0621008121528
OTT_6513,North America,US,Hindi,Standard,Monthly,5,5.842489216171098,5.784275620372191,0,55.035601062511226,1,3,43,0,0,4,1,1,1,55.8556011683143
OTT_6514,Europe,IN,English,Basic,Monthly,4,34.45190515388297,34.61101839825552,0,47.00659227559834,2,5,13,2,0,4,1,0,0,63.66688746272896
OTT_6515,Europe,BR,Spanish,Premium,Monthly,5,32.77146689630534,29.654158691206508,0,92.99290528445127,3,1,44,1,0,3,1,0,1,114.06133700010733
OTT_6516,Europe,DE,Spanish,Premium,Annual,5,4.051904894901019,56.22788028703722,0,91.62982032625358,2,1,11,0,2,2,0,0,1,132.2091297551506
OTT_6517,North America,US,English,Standard,Monthly,4,12.050111778074335,31.635833321145725,0,70.35491429430765,1,1,2,0,1,5,1,0,1,84.02000276837462
OTT_6518,Europe,IN,German,Premium,Monthly,3,10.02320798734064,10.011283618163935,0,67.41981117892246,4,3,57,0,0,3,0,0,1,132.4805443943097
OTT_6519,Europe,DE,Spanish,Basic,Monthly,3,26.87264764191638,35.922917656294295,0,71.39367303234513,1,5,45,0,1,5,0,0,1,-26.552124523359836
OTT_6520,LATAM,BR,Spanish,Basic,Monthly,2,16.203788756410038,54.76520787170446,0,72.11620810454974,3,2,18,1,1,3,0,0,0,-20.059900717437582
OTT_6521,North America,BR,English,Basic,Monthly,5,27.501928799349514,32.243667468037835,1,76.12423980862172,0,5,10,0,1,4,0,0,1,-3.9775651733091664
OTT_6522,South Asia,UK,English,Standard,Monthly,1,43.90112632258107,36.08460658267194,0,53.31431567556559,1,2,56,0,2,5,0,0,0,85.0816811875818
OTT_6523,North America,UK,Hindi,Premium,Monthly,5,51.334415917555575,35.101198361973886,1,77.96829875048978,4,4,16,0,3,5,1,1,0,86.37431880577537
OTT_6524,South Asia,DE,Spanish,Basic,Annual,1,23.542204060169787,127.10975118244058,0,46.7061084416152,1,1,47,2,0,4,0,0,0,-39.072576528588144
OTT_6525,South Asia,UK,English,Standard,Monthly,5,39.80693560075187,34.720709179185675,1,77.56959221728624,1,3,21,0,1,5,1,0,1,109.64406465494227
OTT_6526,Europe,UK,English,Premium,Annual,1,24.44274389724078,71.68052224391477,1,40.0234137799242,2,4,25,0,1,2,0,1,1,87.6617723701892
OTT_6527,Europe,DE,German,Basic,Annual,1,34.22346915717895,28.40138969906567,0,86.38286566522146,3,2,18,0,0,4,0,1,1,63.237170576337235
OTT_6528,LATAM,UK,English,Premium,Monthly,5,11.105434314029662,55.79602621495532,1,87.32148041110439,0,3,35,1,0,5,1,0,1,148.0220203956104
OTT_6529,LATAM,IN,Spanish,Premium,Monthly,5,7.821293555901363,102.06252823767741,0,78.82793119953233,1,3,33,1,2,2,1,1,1,158.5922118258224
OTT_6530,North America,US,German,Standard,Monthly,4,25.391431217740106,158.25997290497708,1,55.38617358348077,0,5,43,1,1,3,0,1,1,109.42534172796562
OTT_6531,North America,US,English,Basic,Annual,1,67.34266289111886,5.539354276553259,1,74.15355668066965,0,2,9,0,2,4,0,0,1,3.537081281950017
OTT_6532,Europe,DE,Spanish,Premium,Monthly,3,27.490383293666078,123.14253123412924,1,93.60332907678453,2,2,39,0,3,2,0,0,1,78.84130482538461
OTT_6533,Europe,IN,German,Standard,Annual,1,3.9545111389220815,31.913365639217368,0,92.47822628346822,1,1,7,0,0,4,0,0,1,100.72315015488923
OTT_6534,North America,BR,German,Premium,Monthly,2,25.519841177184453,59.957526258578476,0,73.50589080583144,0,5,23,0,2,4,0,0,1,147.313618905012
OTT_6535,South Asia,BR,English,Standard,Annual,3,10.519119027555776,63.32406181997472,0,91.06179089536693,0,5,4,1,1,2,1,0,1,106.77078511837041
OTT_6536,South Asia,IN,Hindi,Premium,Monthly,3,39.54599115561244,119.98745894478485,1,85.94931911131818,2,2,39,0,0,4,0,1,1,120.03887166087705
OTT_6537,Europe,DE,English,Basic,Annual,3,38.1685939393281,46.99815838874855,0,67.01595283968383,1,1,49,1,1,5,1,0,1,23.4957515488303
OTT_6538,North America,UK,English,Basic,Annual,1,21.066383188302655,60.68756038558202,0,72.65841978704184,1,1,5,0,3,4,1,1,0,-2.161020336791422
OTT_6539,Europe,IN,Hindi,Premium,Monthly,1,20.03651996860546,127.46936394202271,0,72.37737262440936,4,5,39,0,0,5,0,0,0,131.29328803724476
OTT_6540,LATAM,DE,Hindi,Basic,Monthly,1,26.436416358757995,67.70529422381281,0,55.7533358875618,3,1,40,0,1,4,1,1,1,18.808295417877545
OTT_6541,South Asia,IN,German,Standard,Monthly,5,28.562111117862415,88.17458683808483,0,96.50312636955002,2,3,49,0,1,4,0,0,1,114.24037818162975
OTT_6542,Europe,IN,Hindi,Premium,Monthly,3,53.91995599857053,27.26685351877948,1,41.74076603358,3,2,15,0,1,5,0,0,1,146.82762924072244
OTT_6543,Europe,BR,German,Basic,Monthly,5,13.337038089032726,14.242412506084078,0,67.68427397680172,2,5,29,0,1,2,0,1,1,42.84799837950518
OTT_6544,South Asia,IN,Hindi,Standard,Monthly,3,12.922734140934505,48.90046801934747,0,51.153961226460055,1,1,16,0,0,5,0,1,0,87.67951649429165
OTT_6545,LATAM,US,Spanish,Basic,Monthly,1,7.415704116525346,97.01641695542008,1,59.05570203488935,5,5,50,0,0,5,0,0,0,-54.74054899364553
OTT_6546,North America,BR,German,Basic,Monthly,3,19.18973059604507,29.304585923369544,0,78.1496256402165,2,1,0,0,2,4,0,0,0,13.646058000834387
OTT_6547,Europe,US,Spanish,Basic,Monthly,2,27.034597819142455,53.49026648685656,0,41.64068340494261,1,3,8,0,1,5,1,0,1,-24.19149834430841
OTT_6548,Europe,BR,English,Basic,Monthly,5,5.5529084483188536,28.122871727597023,1,91.18442795394787,3,1,54,1,1,3,0,1,1,33.39116418746744
OTT_6549,Europe,IN,German,Standard,Monthly,5,37.27212850735319,15.993098389592301,1,96.17059012734518,4,4,43,1,1,2,0,0,1,51.83307485429572
OTT_6550,North America,UK,German,Basic,Annual,3,19.22986496424584,71.8721136860154,1,42.883423455373055,1,5,56,0,2,4,0,0,1,45.70885114667881
OTT_6551,Europe,BR,German,Basic,Monthly,3,30.08327801405907,119.73119398997319,0,57.73522701955047,1,2,58,1,1,4,0,1,1,2.896727922006697
OTT_6552,Europe,DE,German,Standard,Monthly,3,29.47910312016888,50.45259270539269,0,77.8021869996766,2,1,23,1,1,4,0,0,1,34.1946532033847
OTT_6553,South Asia,DE,Hindi,Premium,Monthly,2,20.249282808126253,119.38655992399822,1,85.68743644034771,3,3,8,1,2,3,0,1,1,146.90427469620644
OTT_6554,Europe,DE,Hindi,Premium,Monthly,1,26.751705677186727,66.06183481501621,1,84.777171037389,0,5,20,0,0,4,0,1,1,191.06783655109166
OTT_6555,Europe,DE,English,Standard,Monthly,5,75.28050928480216,71.15498818752557,0,98.58065445070574,1,1,25,0,0,4,0,0,0,96.95097134642168
OTT_6556,South Asia,DE,Spanish,Basic,Monthly,3,26.54627891422448,187.7383630064478,1,65.91132708273514,1,4,52,0,1,1,0,0,1,-19.041318296248804
OTT_6557,LATAM,UK,English,Premium,Annual,1,8.251712627123178,62.40885735443557,1,82.99687977872779,2,3,8,0,2,5,1,1,0,105.75578367165505
OTT_6558,South Asia,DE,Hindi,Premium,Monthly,5,23.367213819198177,19.874252012968622,1,76.79494828713393,3,2,12,0,1,5,0,0,1,142.25603153262506
OTT_6559,North America,BR,Hindi,Standard,Annual,2,73.48294025485275,28.298335647947475,0,44.95790114431847,3,5,33,1,0,5,0,0,1,101.42626173439747
OTT_6560,South Asia,IN,Hindi,Premium,Annual,4,7.349380401007739,60.66852049785781,1,73.43729817157994,4,5,58,0,0,4,0,1,0,171.13983822995542
OTT_6561,LATAM,BR,Hindi,Basic,Monthly,3,10.1254732414255,55.159463281153315,0,74.82462535612923,3,2,51,0,1,5,0,1,1,9.95895358230874
OTT_6562,North America,IN,German,Premium,Monthly,5,12.37407670931758,128.42720867443234,0,86.83017855424706,4,2,0,0,0,4,0,1,1,141.49749710556898
OTT_6563,LATAM,US,German,Premium,Annual,2,27.42198514747871,50.47387354663121,0,88.03052142015008,0,1,17,1,2,5,0,1,1,130.85641603114638
OTT_6564,LATAM,IN,German,Basic,Annual,4,12.889434586760991,169.95318395350168,1,79.8665558692677,0,3,26,0,2,4,1,0,1,21.134830893910724
OTT_6565,South Asia,US,English,Premium,Monthly,3,41.289665785180546,60.04638777383496,1,89.51507908705338,0,4,39,1,1,2,0,1,1,157.59106452063364
OTT_6566,North America,BR,Hindi,Premium,Monthly,3,7.909453932256779,110.63104125282052,0,81.34043149170535,1,4,4,0,0,2,0,1,0,100.4873765940735
OTT_6567,LATAM,IN,Spanish,Standard,Annual,5,15.020770664822207,83.60030666152191,1,83.3553246355689,2,1,10,0,0,4,0,0,1,110.49573826859637
OTT_6568,LATAM,BR,Hindi,Basic,Monthly,3,73.3674618935163,125.97078893059962,0,75.64931540422268,2,1,31,0,2,2,0,1,1,25.09377714835317
OTT_6569,Europe,IN,Spanish,Basic,Monthly,1,20.481988141257506,60.26582247768688,0,83.21123746128399,0,1,8,0,2,3,0,1,1,11.593890467319037
OTT_6570,South Asia,UK,English,Basic,Annual,2,32.62023537031736,96.96975638463685,0,43.00031122837441,2,5,8,0,0,3,0,0,1,-3.710438122438891
OTT_6571,South Asia,IN,German,Standard,Monthly,3,29.979538123252333,38.92730412780855,0,50.508153735396526,6,1,7,0,1,2,0,0,1,58.99050864355752
OTT_6572,Europe,BR,Spanish,Basic,Annual,3,24.265806104013134,89.5376838519004,1,52.546605661746156,2,5,24,0,1,4,0,0,1,27.602351732922827
OTT_6573,North America,UK,German,Standard,Annual,1,32.22068739922934,69.0372964759075,1,67.40291697779638,0,5,58,0,0,2,1,1,1,97.67631378953769
OTT_6574,South Asia,UK,English,Basic,Monthly,1,17.594407856164867,112.13043827825742,1,59.013211564901,3,2,38,1,0,3,0,1,0,14.807794666837754
OTT_6575,South Asia,US,Spanish,Premium,Monthly,4,5.420898802722572,45.65941133836082,0,52.937121830484536,1,3,27,1,0,1,0,1,1,137.23000967945333
OTT_6576,South Asia,UK,Spanish,Standard,Annual,5,26.683695171800792,73.65038930192723,1,77.30000025253533,0,1,25,0,0,3,0,0,1,122.59939518296402
OTT_6577,South Asia,BR,Spanish,Premium,Annual,4,55.42859903663604,12.791745211628466,0,75.99447505456054,1,5,22,0,0,1,0,0,1,167.88667480037614
OTT_6578,Europe,BR,Spanish,Standard,Monthly,1,33.105434852512616,94.2060492932035,0,94.36712112951469,4,5,38,0,0,5,0,0,0,113.5413582062175
OTT_6579,Europe,IN,Hindi,Basic,Annual,3,30.224972388076733,12.966783161642754,0,49.52737864575697,2,3,20,0,0,2,0,0,0,-36.20544642851145
OTT_6580,LATAM,US,English,Premium,Monthly,3,20.09224481759881,229.42617631208833,0,80.01165446399897,3,3,44,0,0,2,0,1,1,171.96287886764077
OTT_6581,Europe,IN,English,Basic,Monthly,3,14.827840202687415,83.16076123756936,0,68.59257007399634,0,1,13,0,1,5,0,0,0,-4.593965311241806
OTT_6582,LATAM,UK,Spanish,Basic,Annual,1,8.463341742484435,141.79965697270137,1,76.39277251170631,2,4,10,1,2,4,1,1,0,-49.81456775824721
OTT_6583,South Asia,DE,Hindi,Standard,Annual,3,14.567273478477663,134.7689284395667,1,84.30073574312436,1,5,59,0,1,3,0,0,1,37.869712521234234
OTT_6584,LATAM,BR,English,Standard,Monthly,5,24.951249275161743,20.468669055083183,0,69.91463485741761,2,1,41,0,2,1,0,0,1,50.59664390907152
OTT_6585,Europe,UK,Hindi,Premium,Annual,4,4.759104964894872,53.194101839131115,1,82.89619296682073,2,1,1,0,2,4,0,1,0,162.2965376880879
OTT_6586,South Asia,IN,German,Premium,Monthly,1,38.364661975128406,39.348439396688846,1,83.23770814344584,3,2,43,0,2,1,1,0,1,172.5771755766249
OTT_6587,LATAM,UK,German,Basic,Monthly,5,40.93742916953028,74.15811002358114,0,92.71923050164375,4,5,28,0,2,3,0,1,1,59.27491979873841
OTT_6588,Europe,BR,English,Basic,Annual,3,32.286653848156675,35.49634036970656,0,61.1723577754103,0,1,58,0,0,5,0,0,1,-38.747451570290856
OTT_6589,Europe,DE,German,Premium,Monthly,5,30.843558094741116,23.752778017987463,0,59.52662214548225,1,4,21,0,2,3,1,0,0,145.79403540200957
OTT_6590,LATAM,DE,Spanish,Basic,Annual,1,26.557088280501063,77.68728614064139,0,76.87012772447804,4,2,25,1,1,4,0,0,0,43.19546193442774
OTT_6591,LATAM,UK,Hindi,Standard,Monthly,4,12.604518397457863,27.157773873008917,0,73.95548276293405,1,2,20,0,0,3,0,0,1,89.22373976830688
OTT_6592,South Asia,UK,German,Standard,Monthly,4,44.6887946985591,52.42859896061857,1,55.90878526812266,1,4,1,0,1,5,0,0,1,84.95456359095071
OTT_6593,North America,US,Spanish,Premium,Monthly,4,26.323754098763885,142.4998378622941,1,44.724041522570914,1,2,50,1,0,3,0,1,1,150.07665605926832
OTT_6594,Europe,IN,English,Basic,Monthly,5,24.940354784989694,50.59598876663563,0,53.98631508910662,3,3,47,0,2,2,1,0,1,-75.14858050947561
OTT_6595,LATAM,US,Hindi,Premium,Monthly,3,19.25676910125901,54.625833281137865,0,76.76708484856653,0,3,52,0,1,4,0,1,1,122.07959099472092
OTT_6596,South Asia,BR,German,Premium,Monthly,5,20.463824316377455,66.97032613887205,0,43.92488019444073,0,3,17,0,0,5,1,1,1,154.62389696165602
OTT_6597,South Asia,US,Hindi,Basic,Monthly,1,22.175629883977052,6.406937599164385,0,46.17335549378159,1,4,56,0,1,4,1,0,0,5.552486797962104
OTT_6598,LATAM,UK,German,Basic,Annual,2,61.80962263097338,67.90904046605877,0,57.765939677152204,5,5,49,0,0,4,0,0,0,-22.522463754491138
OTT_6599,North America,IN,Spanish,Standard,Monthly,2,21.154398717916784,72.2898242755424,1,78.83767165572552,2,3,5,0,0,2,0,1,1,126.18292120687872
OTT_6600,North America,US,Spanish,Standard,Monthly,5,6.391672991234914,39.6244122941323,0,73.05364876781988,1,1,6,0,0,4,0,1,0,89.55268864965181
