customer_id,geo_region,device_type,orders_30d,cart_abandonment_rate,avg_order_value,delivery_delay_flag,returns_90d,avg_review_rating,support_tickets_30d,tenure_months,early_warning_flag,offer_sent,churn_flag,ltv_6m
ECOM_5775,EU,Desktop,5,0.24339671114207329,85.32934099426737,1,2,3,0,16,1,0,1,341.89261633058896
ECOM_5776,EU,Mobile,3,0.5985565022356253,237.33424112816726,0,3,3,0,48,0,1,0,985.0004133850308
ECOM_5777,NA,Desktop,4,0.010187955962038808,149.23646154081234,1,1,4,0,2,0,0,1,470.216169809313
ECOM_5778,EU,Mobile,7,0.294454458012945,72.18384411695939,0,0,4,0,64,0,0,1,405.1284609601552
ECOM_5779,NA,Desktop,5,0.62713322870915,96.70046963218635,0,2,1,0,33,0,1,1,487.503510105289
ECOM_5780,NA,Mobile,2,0.9112015672168154,181.39316077059698,1,0,4,1,52,1,0,1,752.6173787297218
ECOM_5781,APAC,Desktop,1,0.8507235321455823,47.90722213969586,0,1,4,0,45,0,1,1,307.89175045360133
ECOM_5782,NA,Mobile,2,0.43133486236695906,138.3345415325036,0,3,4,1,48,0,0,1,581.9087732406484
ECOM_5783,NA,Desktop,3,0.6687614640034707,15.338707856489576,1,1,4,1,24,0,1,1,118.82263045738664
ECOM_5784,NA,Mobile,5,0.33154402827661866,79.51414325754605,0,0,4,0,65,0,1,1,445.863048294042
ECOM_5785,EU,Mobile,1,0.5445858017594977,65.3983603413098,0,2,4,2,47,0,1,0,353.5886341910172
ECOM_5786,NA,Mobile,3,0.9233662636790552,25.81140215119884,0,0,2,2,11,0,0,1,197.10680319430884
ECOM_5787,NA,Desktop,3,0.07534203628579361,58.26572848677724,0,0,4,4,50,0,0,1,332.7177886079063
ECOM_5788,EU,Mobile,4,0.756606052157423,67.3722447120557,0,1,5,0,15,0,0,1,363.9610364255315
ECOM_5789,NA,Desktop,7,0.050758690915531646,29.976935755595505,0,3,4,0,39,1,0,1,243.5648642072291
ECOM_5790,NA,Mobile,3,0.43337781416712184,98.6135240545519,0,0,4,2,30,0,1,0,433.5995943687286
ECOM_5791,EU,Mobile,2,0.05391336722648965,125.30720769332959,0,0,5,0,45,0,0,1,430.04076054210134
ECOM_5792,NA,Mobile,4,0.11006760696934104,319.60686381782114,0,0,5,2,51,0,1,0,1149.1838178769729
ECOM_5793,APAC,Mobile,4,0.3169492487982426,142.74472444411026,0,1,4,2,55,0,1,0,608.3769060583139
ECOM_5794,EU,Desktop,4,0.45785849891977703,196.93304844056973,0,1,5,2,42,1,0,1,732.4033258624873
ECOM_5795,NA,Mobile,3,0.2618631989515491,35.86235124113593,0,2,3,0,64,0,0,1,375.28942285875723
ECOM_5796,APAC,Desktop,4,0.7969026335108917,90.93559777816581,1,2,3,0,13,0,1,1,382.10271680861905
ECOM_5797,APAC,Mobile,0,0.32991567599218075,31.92776649663771,0,2,4,2,69,0,0,0,329.7178887981663
ECOM_5798,APAC,Desktop,2,0.5953291106002092,241.69897398485196,0,1,1,0,4,0,0,1,936.1357325237819
ECOM_5799,APAC,Mobile,3,0.15570672924277562,18.694520119604057,0,1,4,0,8,0,1,0,139.38739732737056
ECOM_5800,EU,Mobile,7,0.14603535446643923,7.776370238846163,0,2,2,2,7,0,0,1,64.75073877734782
ECOM_5801,APAC,Mobile,2,0.27857257074226494,201.53427032478447,0,1,4,1,6,0,1,0,760.3199682838409
ECOM_5802,EU,Mobile,4,0.4962141763414676,105.28721348896222,0,1,5,1,3,0,0,0,316.54172298690435
ECOM_5803,NA,Mobile,3,0.7860977535447631,140.7359932814385,0,2,4,0,53,0,0,1,562.0067799446041
ECOM_5804,APAC,Mobile,2,0.023797287216352547,70.38592012137181,0,2,2,0,25,1,0,1,312.8220875295183
ECOM_5805,EU,Desktop,4,0.6717272058333297,45.709196218666364,1,0,5,3,53,0,1,1,254.70671089760057
ECOM_5806,NA,Desktop,3,0.6511113696606634,114.7443760961509,0,1,3,4,11,0,0,1,453.8602747912973
ECOM_5807,EU,Mobile,3,0.6349409957891827,69.77547840706228,0,1,4,2,7,0,0,1,362.69267713825
ECOM_5808,EU,Desktop,1,0.40798252579132466,90.90123740580815,0,0,4,1,68,0,0,0,609.3512964342012
ECOM_5809,EU,Mobile,3,0.1913821391695314,124.14000667503863,0,2,3,0,7,0,0,0,419.3111582398622
ECOM_5810,EU,Mobile,3,0.5862268014998062,20.06633905559397,0,0,2,0,41,0,0,0,207.12243524541938
ECOM_5811,APAC,Mobile,3,0.6896772634927897,52.696041962920724,1,2,4,1,40,0,1,0,279.4333996785292
ECOM_5812,APAC,Mobile,6,0.3660572564399768,85.20396896797983,0,1,5,1,38,0,1,1,366.97408071647027
ECOM_5813,NA,Mobile,3,0.11869325359582461,51.89477811741661,0,1,3,1,67,1,0,0,242.13311155086762
ECOM_5814,APAC,Mobile,3,0.4977748250626526,333.15167919593586,0,0,4,1,37,0,1,0,1082.912956668453
ECOM_5815,EU,Mobile,1,0.20846284463281894,102.63135388150148,1,1,2,1,12,0,0,1,442.31095504546545
ECOM_5816,NA,Mobile,0,0.4606876772494115,84.83959791856884,0,1,5,1,51,0,0,1,435.71376093508866
ECOM_5817,NA,Mobile,2,0.5428951726459572,54.19660088766052,0,1,3,1,38,0,1,1,315.80900288715395
ECOM_5818,APAC,Mobile,4,0.6902595491512064,116.3676950756973,1,0,3,0,70,1,0,1,528.9968497180116
ECOM_5819,APAC,Mobile,3,0.6933006189660943,187.7225110764982,0,1,3,3,37,1,0,1,798.436612103025
ECOM_5820,EU,Mobile,0,0.39220093355674013,152.26947254036276,0,1,5,0,29,0,1,0,649.7618040007819
ECOM_5821,NA,Desktop,5,0.40505044337617213,174.68156679307637,0,2,3,0,23,0,0,0,650.1958584812173
ECOM_5822,NA,Mobile,2,0.7581911812882766,47.46430138450859,0,1,5,2,44,1,0,1,274.09836066058176
ECOM_5823,EU,Mobile,3,0.8063050778443155,112.88842669210939,0,1,5,0,61,0,0,0,512.0754839362253
ECOM_5824,APAC,Mobile,2,0.27171996930941367,90.8001642303266,1,0,5,0,51,0,1,1,524.3843521389634
ECOM_5825,NA,Mobile,1,0.616683747083049,130.50578068587566,0,0,1,0,30,1,0,1,543.2946779720819
ECOM_5826,EU,Mobile,4,0.01592059992022765,74.35035236760555,0,3,5,2,37,1,0,0,311.43324179136744
ECOM_5827,NA,Mobile,0,0.4479864306089496,32.17684292468785,1,1,5,2,35,0,0,1,327.6958954659591
ECOM_5828,NA,Desktop,7,0.6439380760717326,38.32942224967995,0,0,5,0,29,0,1,1,313.45247675784316
ECOM_5829,EU,Mobile,2,0.6299895472614986,70.55478924878597,0,0,3,0,15,1,1,1,318.30844667797385
ECOM_5830,APAC,Desktop,4,0.15145630013607603,67.21215366746755,0,0,2,1,56,0,1,1,365.63383473911904
ECOM_5831,APAC,Mobile,5,0.3365658710382655,201.7802736918073,0,1,2,2,55,1,1,1,840.5199214643808
ECOM_5832,EU,Mobile,4,0.06627841937371826,67.14866925462309,0,0,5,1,20,0,0,0,308.3211150323219
ECOM_5833,EU,Mobile,2,0.6527786251700528,206.6941899037812,1,0,4,0,26,0,1,1,812.1920937834071
ECOM_5834,NA,Desktop,1,0.4989321369939047,47.15458290530127,0,3,4,2,14,0,0,1,318.61209285540184
ECOM_5835,EU,Mobile,2,0.6505651278423986,142.78537673314275,1,0,5,2,17,0,0,1,550.1043013159818
ECOM_5836,APAC,Mobile,2,0.730660597384197,105.13231340438158,0,0,1,0,57,0,1,1,451.6090522264895
ECOM_5837,EU,Mobile,2,0.3391897437098752,55.57609860817172,0,0,4,3,56,0,0,1,396.8445003350641
ECOM_5838,NA,Desktop,7,0.40966122106513647,54.49115314242225,0,0,5,3,68,1,0,0,345.66130341120737
ECOM_5839,NA,Mobile,2,0.5693921003900988,211.37165633537825,0,0,5,1,64,0,0,1,751.5035547170495
ECOM_5840,EU,Desktop,2,0.7944786146004776,287.693964119972,0,3,4,0,5,1,1,1,1035.3888431667228
ECOM_5841,APAC,Mobile,0,0.5445677865656608,143.68390507203563,0,0,4,0,40,1,0,1,666.1977074636528
ECOM_5842,EU,Mobile,1,0.7315486324516527,67.76352415899059,0,0,4,1,15,0,0,1,346.9744792137699
ECOM_5843,APAC,Mobile,1,0.015562216969603693,201.16091336497905,0,2,3,1,19,0,0,1,820.2750934537122
ECOM_5844,EU,Mobile,1,0.03247975937659775,43.931111544345626,0,0,3,0,58,0,1,0,304.58628877587574
ECOM_5845,NA,Desktop,5,0.0026773063844364176,39.933432776055035,0,2,4,1,35,0,1,0,223.18904664728808
ECOM_5846,NA,Mobile,3,0.3814762242303418,43.263830847288,1,1,1,2,9,0,0,0,208.29676315600557
ECOM_5847,EU,Desktop,1,0.8244843950966932,50.59092730467409,0,1,1,1,51,1,1,0,317.5987166990523
ECOM_5848,NA,Mobile,2,0.28798038540629467,102.13524073723684,0,1,3,2,27,0,0,1,485.6767759053307
ECOM_5849,APAC,Mobile,7,0.9834319986801655,8.729358151436344,0,2,5,0,26,0,1,1,236.05895212514224
ECOM_5850,APAC,Desktop,5,0.12708510657004668,62.607768152390825,0,1,5,0,62,0,1,1,346.1016029959318
ECOM_5851,APAC,Desktop,4,0.650932434792981,41.72603094584394,0,1,5,1,4,0,0,1,208.91937626010414
ECOM_5852,EU,Mobile,2,0.5228586914884111,47.206448488963524,0,0,3,1,67,0,0,1,322.79564159992674
ECOM_5853,NA,Desktop,4,0.7151977948232615,57.6985704735786,0,0,5,1,34,1,1,1,313.89694641383124
ECOM_5854,NA,Desktop,4,0.5623793595211773,14.007607266084573,1,2,4,2,68,0,0,1,270.6147660344136
ECOM_5855,EU,Mobile,3,0.5798140282846282,60.461059857408806,0,1,3,1,32,0,1,1,344.1808108492324
ECOM_5856,EU,Mobile,2,0.11422320096249972,44.83701988565281,0,1,3,1,24,0,0,0,259.31949313886287
ECOM_5857,EU,Desktop,6,0.4051813373027683,159.3720286176544,0,2,3,1,61,0,0,1,736.9303246614737
ECOM_5858,APAC,Mobile,2,0.1673522496505253,39.5795721219285,0,0,4,0,56,0,0,1,313.32937489696644
ECOM_5859,EU,Mobile,4,0.4640479803772263,13.755661329695837,0,2,4,1,4,0,0,0,64.1474002195705
ECOM_5860,EU,Desktop,7,0.5771345130646,11.838371246680426,1,1,5,2,27,0,1,0,146.1990811783695
ECOM_5861,APAC,Mobile,4,0.7057733630597479,29.386713896515367,0,0,4,2,58,1,0,0,199.0100764972366
ECOM_5862,APAC,Mobile,4,0.9501922482341183,50.697570687543795,0,0,4,1,1,0,0,1,223.82018805243484
ECOM_5863,EU,Mobile,4,0.9805889124701641,45.6553378461468,0,0,2,0,58,0,0,1,263.22403028045466
ECOM_5864,EU,Desktop,3,0.3592460060272513,45.268224295385124,0,0,1,2,56,1,0,1,329.1363824806989
ECOM_5865,APAC,Mobile,3,0.7306803424517382,5.242157722729224,0,1,2,0,45,0,0,1,120.36688213037218
ECOM_5866,NA,Desktop,2,0.5339863587334187,289.17924173125215,0,1,5,0,14,0,0,1,1097.4689196858833
ECOM_5867,APAC,Mobile,1,0.24997079484627516,167.7050583065192,0,3,3,0,25,0,1,0,642.0356565755102
ECOM_5868,APAC,Mobile,3,0.38241476887834347,69.49775390884805,0,2,4,0,30,0,0,1,265.69629088171786
ECOM_5869,APAC,Mobile,5,0.2856898629255519,84.87328624646324,1,1,3,0,60,0,0,0,448.1012072731224
ECOM_5870,EU,Desktop,5,0.7263729643872974,154.75645876695816,0,1,4,0,55,0,0,0,666.2017979547759
ECOM_5871,NA,Mobile,0,0.28891520136671034,11.81008345500574,1,0,3,3,2,1,0,1,79.04281770338056
ECOM_5872,EU,Mobile,8,0.5292442629860603,46.19414825321976,0,2,3,2,33,1,0,1,324.1618331972009
ECOM_5873,EU,Mobile,4,0.4723379357921289,205.50617632047084,0,0,4,1,30,0,0,1,824.6345720613099
ECOM_5874,APAC,Desktop,4,0.5292576790032913,113.41079375405603,0,4,5,1,12,0,1,0,470.639056200905
ECOM_5875,APAC,Desktop,7,0.674885641728577,70.54116655452975,1,0,5,3,64,1,0,1,373.15283344090113
ECOM_5876,NA,Desktop,4,0.5361966351105771,73.3442482784191,1,1,4,2,62,0,0,1,440.0526441929656
ECOM_5877,APAC,Desktop,3,0.7243653945446178,100.60975451749759,0,1,3,0,66,0,0,1,445.04124856039726
ECOM_5878,EU,Desktop,4,0.6869561260354841,82.28826340947239,0,0,5,0,24,0,0,1,522.0679854273034
ECOM_5879,EU,Mobile,3,0.24079296491916635,80.85972941847575,1,1,4,3,69,0,0,1,410.823018743356
ECOM_5880,NA,Mobile,3,0.38204685488217915,17.85652918965479,1,0,1,0,9,0,1,0,160.61258718306402
ECOM_5881,EU,Mobile,6,0.46503424361330625,82.09821063147486,1,0,3,0,13,1,0,1,340.77833322591533
ECOM_5882,EU,Desktop,6,0.03967887385151325,12.616321855302361,1,2,2,1,5,0,0,1,83.70551330601187
ECOM_5883,NA,Desktop,4,0.28564517762841013,90.0818028808418,1,0,5,2,43,1,0,1,438.39553232230656
ECOM_5884,APAC,Desktop,4,0.7413326719433262,274.7603915969216,0,1,4,0,58,1,1,1,1038.4382751784453
ECOM_5885,EU,Mobile,1,0.36374963876155164,141.8858542488519,0,1,2,1,19,0,0,0,619.7511008144472
ECOM_5886,EU,Mobile,1,0.6239701398579363,171.0349041677983,0,0,4,0,21,1,1,0,666.7782195757251
ECOM_5887,APAC,Desktop,4,0.5463811633984627,68.07244867968957,0,1,5,3,61,0,0,1,391.1418920277886
ECOM_5888,APAC,Desktop,2,0.391398054032016,94.92564333814084,0,1,1,3,6,0,0,1,305.3130054300306
ECOM_5889,EU,Desktop,3,0.2786664063487818,40.3344004970448,1,0,3,0,66,0,0,0,435.60958990324843
ECOM_5890,APAC,Mobile,3,0.03226224726873217,18.021816976707505,1,1,4,1,26,1,0,1,190.3861447970408
ECOM_5891,APAC,Desktop,3,0.17950468970632938,21.95052857658584,0,1,5,1,66,0,1,0,297.88826174755513
ECOM_5892,EU,Mobile,3,0.9031598154619876,30.49820505549572,0,2,3,2,63,0,0,0,229.5070475878355
ECOM_5893,APAC,Desktop,5,0.4485020431571528,37.48006495668056,1,2,2,2,63,1,1,1,222.15087050465422
ECOM_5894,NA,Mobile,2,0.20680936089574042,173.64301530246837,0,3,4,1,55,0,0,0,739.3848332330108
ECOM_5895,APAC,Mobile,3,0.5139242837375457,30.247376636921672,1,1,5,0,53,0,1,0,327.5711466043614
ECOM_5896,NA,Desktop,0,0.4188203690277431,76.09654239935705,1,2,5,0,59,0,0,1,424.7158401244323
ECOM_5897,NA,Mobile,5,0.6170825695011863,107.40587716160005,0,2,3,2,17,0,0,1,440.17890900916296
ECOM_5898,NA,Mobile,2,0.8235352270565643,265.6527788923798,0,2,3,0,34,0,1,1,964.4908125479543
ECOM_5899,NA,Mobile,3,0.5653313813276878,74.27243220122831,1,2,4,2,24,0,0,0,342.42398264946246
ECOM_5900,NA,Mobile,0,0.14852000185548753,85.30016138917345,0,1,3,1,58,0,1,1,516.2605906754783
ECOM_5901,EU,Mobile,4,0.9814838955569061,77.06111882076341,0,1,3,0,14,0,1,0,386.6331144617446
ECOM_5902,APAC,Mobile,4,0.9493627178058252,67.06039255142721,0,2,3,1,22,0,1,0,311.4784906501199
ECOM_5903,APAC,Mobile,3,0.5214192064155103,55.73371893109404,0,1,5,2,56,1,0,0,339.41410503830366
ECOM_5904,EU,Desktop,6,0.7036791749072031,44.87588936697166,1,0,2,3,52,0,1,0,399.0368277739333
ECOM_5905,APAC,Mobile,5,0.818277891664343,89.14423055966748,0,1,5,0,18,0,0,1,379.1433376035812
ECOM_5906,EU,Desktop,2,0.2189165819636033,135.3026427581751,0,1,3,1,68,0,0,1,594.5761827381575
ECOM_5907,APAC,Mobile,1,0.43139429256257245,150.45780163514112,0,0,4,0,46,0,1,1,668.2581701231555
ECOM_5908,EU,Desktop,2,0.3307515900417468,102.71795158055248,0,1,3,1,29,0,1,1,475.05196791701655
ECOM_5909,NA,Mobile,8,0.5757587560204397,163.6053176468802,1,0,4,0,36,0,0,0,646.7439036857431
ECOM_5910,EU,Mobile,1,0.3721648172970312,119.46969556818821,0,0,5,0,45,1,0,0,608.9407448022057
ECOM_5911,EU,Mobile,3,0.8539338986023669,68.69027921374754,0,1,4,1,40,0,1,0,345.76456925606215
ECOM_5912,APAC,Mobile,2,0.2610526681767723,48.493884013561974,0,1,4,1,35,1,0,0,289.9539768146802
ECOM_5913,NA,Mobile,3,0.47434338183770275,120.5091655237687,0,1,5,0,70,0,0,0,574.9903008290387
ECOM_5914,NA,Mobile,3,0.18742145288429113,64.04191520455119,1,3,2,1,55,0,0,1,432.85348292088526
ECOM_5915,APAC,Mobile,3,0.1678569571352535,109.69116452045017,0,0,5,1,34,0,0,0,518.9246050544416
ECOM_5916,NA,Desktop,3,0.26860853159048714,82.8090752349143,0,2,4,1,30,1,1,0,378.8934970688633
ECOM_5917,NA,Mobile,1,0.6490738331716002,48.898172915705054,1,0,3,0,45,0,0,0,309.2632887594118
ECOM_5918,APAC,Mobile,1,0.7278072363605504,25.02977985541024,0,0,5,1,63,0,0,1,218.42928116873864
ECOM_5919,EU,Desktop,5,0.9933275828090798,17.387810271860012,1,1,5,0,25,0,1,1,160.56348244299016
ECOM_5920,NA,Desktop,5,0.9800946136560033,77.92593125173627,0,2,2,1,44,0,0,1,433.7773723373059
ECOM_5921,APAC,Mobile,2,0.1460922890951304,49.504129646112396,0,3,3,0,2,0,1,1,254.5878675101982
ECOM_5922,EU,Desktop,1,0.033910407896704076,29.256084163342347,0,1,5,0,70,0,1,0,300.96212514027724
ECOM_5923,NA,Mobile,2,0.25693580958560636,60.61573001892185,1,1,5,0,7,0,0,1,284.0931868237488
ECOM_5924,EU,Mobile,2,0.7060554804932748,103.10013140171264,0,1,5,4,54,0,1,0,532.79490998731
ECOM_5925,NA,Mobile,5,0.6382327371786136,65.62606859036406,0,0,3,1,43,0,0,1,333.8655262356808
ECOM_5926,EU,Mobile,6,0.32945528963612614,48.312229091700715,0,1,5,2,25,0,0,0,261.47596884317153
ECOM_5927,EU,Desktop,2,0.7903539497634885,102.1313577896972,0,2,3,2,64,1,0,1,487.05448812391245
ECOM_5928,APAC,Mobile,2,0.5678099205757027,2.7068359641480324,0,1,3,2,47,0,1,0,193.60420137468896
ECOM_5929,NA,Desktop,2,0.584923586307969,19.840039247727052,0,0,5,1,48,0,0,1,196.1606819033932
ECOM_5930,EU,Mobile,1,0.37873971357133007,104.662402621558,0,1,4,0,40,0,1,0,547.452961899535
ECOM_5931,EU,Mobile,6,0.3215046110770261,24.873677579045854,1,0,4,2,4,0,0,1,108.60908939653962
ECOM_5932,EU,Mobile,3,0.6773877973586382,134.97437315689214,0,2,4,0,44,0,1,0,492.66972303462506
ECOM_5933,NA,Mobile,2,0.05585055737570255,27.37679459501849,1,0,5,2,40,1,0,1,232.61833728540992
ECOM_5934,NA,Mobile,4,0.7394086852976322,446.6453349937143,0,4,4,0,13,0,0,1,1490.7511741577778
ECOM_5935,EU,Mobile,1,0.07581910020962468,48.54179821125025,0,1,4,0,47,1,0,1,184.53517631226276
ECOM_5936,NA,Mobile,3,0.05038499970392962,129.05607582211093,0,0,5,1,30,0,1,0,625.6624456021855
ECOM_5937,EU,Mobile,2,0.9299983481160286,108.15177404416822,1,2,4,1,26,0,0,0,444.4258056970982
ECOM_5938,NA,Mobile,2,0.1792040137580556,86.41268268039964,0,1,5,0,29,0,1,1,409.20950178219414
ECOM_5939,APAC,Mobile,4,0.9300032989601686,106.58796233199209,0,1,1,1,2,0,0,1,411.4797034564998
ECOM_5940,APAC,Desktop,2,0.5118663904773464,131.9491299332907,0,0,2,1,39,0,0,0,647.8929419698534
ECOM_5941,NA,Desktop,5,0.8812092736793289,50.212037309520575,0,0,1,1,54,1,0,0,372.7632346062097
ECOM_5942,NA,Mobile,4,0.8945813355664133,11.084185231805872,0,2,4,0,14,0,0,1,173.93279736832105
ECOM_5943,APAC,Mobile,6,0.9901774721184652,199.79871263902507,0,3,5,0,43,0,0,1,821.3430330340522
ECOM_5944,EU,Desktop,5,0.6705452897593522,10.714442660436664,0,0,2,0,57,0,0,1,174.8681286633686
ECOM_5945,NA,Mobile,4,0.22730608875279268,386.14482688990574,0,0,4,1,71,0,1,1,1474.6886357687938
ECOM_5946,NA,Mobile,1,0.19471193027753697,62.77981204665524,1,1,4,0,22,0,0,0,337.90049024554366
ECOM_5947,EU,Desktop,4,0.14554598516531592,30.063857538315812,0,2,5,0,62,0,0,0,249.11084424812486
ECOM_5948,APAC,Desktop,5,0.18915660939134293,100.45841586429869,0,0,4,0,43,1,0,0,493.52988377371946
ECOM_5949,NA,Mobile,0,0.7356180300728239,98.57340589764691,1,0,3,0,56,1,1,0,477.97351644131754
ECOM_5950,APAC,Mobile,4,0.4324349825725392,88.03277638912657,0,0,4,2,24,0,1,1,426.52284046403696
ECOM_5951,APAC,Desktop,2,0.23077891717011667,93.46547515191803,0,1,3,0,53,0,1,1,467.3313127017431
ECOM_5952,APAC,Desktop,2,0.32380367142480293,65.25479379304203,0,1,3,1,41,0,0,1,359.79703907973163
ECOM_5953,APAC,Mobile,2,0.04725079114632824,111.46549879324316,0,2,3,0,15,0,1,1,467.987169946094
ECOM_5954,EU,Mobile,3,0.6565927020980586,141.9077179027796,0,1,4,1,54,0,0,1,597.7042734397307
ECOM_5955,EU,Mobile,4,0.44680623987442325,134.3821744124726,1,2,5,2,5,0,0,1,487.1250769194545
ECOM_5956,NA,Mobile,2,0.3934800520298528,73.37198644503954,0,2,5,0,47,0,0,1,364.8298324410654
ECOM_5957,NA,Mobile,5,0.5413608232337627,64.53047476274467,0,2,3,3,71,1,1,1,418.59278687258796
ECOM_5958,NA,Desktop,5,0.35206364721084427,117.51765391289194,0,1,2,4,53,0,0,0,533.0734319792085
ECOM_5959,EU,Mobile,4,0.9341494316374936,137.69673951664797,1,1,3,0,15,0,0,1,559.1161617961326
ECOM_5960,NA,Mobile,2,0.3493405364818777,118.69774965203024,0,1,4,1,29,0,0,1,487.7895810178106
ECOM_5961,APAC,Desktop,5,0.3404547303747013,14.287978502224126,1,2,5,0,22,0,0,1,161.9199141705191
ECOM_5962,APAC,Mobile,2,0.7259388786078813,25.79569426577613,0,1,4,0,2,0,1,1,254.39089028175158
ECOM_5963,APAC,Mobile,5,0.4475997828593191,61.12644217982998,0,3,4,2,8,0,0,0,278.560271081489
ECOM_5964,APAC,Desktop,4,0.9505807864002017,29.597068205122575,0,3,4,2,13,0,1,1,283.1034747741584
ECOM_5965,EU,Desktop,4,0.19434941112055293,79.29418270173825,1,0,5,2,10,0,0,1,389.9236099415811
ECOM_5966,NA,Mobile,5,0.7132377802421563,49.725112108842865,0,1,4,0,2,1,0,1,182.19472017490315
ECOM_5967,EU,Desktop,2,0.5791872633863266,106.64472833085861,0,0,3,2,9,0,0,1,392.2440975065643
ECOM_5968,NA,Mobile,5,0.812518276683669,55.627551119526174,0,0,5,1,17,0,0,1,207.6337248206415
ECOM_5969,EU,Desktop,0,0.47966813125821695,195.08570338543768,0,1,4,2,44,1,1,1,765.5195894648366
ECOM_5970,EU,Mobile,2,0.5457333169449818,59.81848002797076,0,0,2,1,53,1,0,1,351.0473479682638
ECOM_5971,NA,Desktop,1,0.32803240352682916,51.728973404542515,0,2,2,0,5,1,0,0,327.79698965776885
ECOM_5972,EU,Mobile,2,0.2080110449909537,89.23800074056197,0,0,3,1,1,0,0,1,319.83201508369933
ECOM_5973,APAC,Mobile,7,0.7560090801132431,6.615137063129136,0,1,4,1,69,1,1,1,227.3471943774143
ECOM_5974,APAC,Mobile,3,0.040607077049972684,107.09316397820567,0,0,2,1,63,1,0,1,634.9170980898925
ECOM_5975,NA,Desktop,3,0.6463242680859715,75.11526585435642,0,2,4,2,24,0,0,1,295.601964502805
ECOM_5976,NA,Mobile,5,0.6753062019540247,9.364315514905304,0,2,3,1,11,0,1,0,163.53612765772925
ECOM_5977,NA,Desktop,2,0.9548729172139528,67.43315777828217,0,2,4,0,5,0,0,0,223.69486283313108
ECOM_5978,NA,Mobile,4,0.26132744239036265,80.30455503320199,0,1,4,1,61,0,0,1,325.20159539173267
ECOM_5979,NA,Mobile,5,0.5571964805838582,104.52080700424807,0,0,2,0,61,0,0,1,557.866879996637
ECOM_5980,EU,Mobile,7,0.5150060116888617,76.92291297949751,0,0,4,2,6,0,0,0,393.808717366538
ECOM_5981,EU,Mobile,3,0.7597534095633877,15.359151247191246,0,0,2,0,25,0,1,1,159.34360789906685
ECOM_5982,EU,Mobile,7,0.4962697613254866,4.979109017568753,1,0,2,1,15,0,0,0,90.45997849359071
ECOM_5983,NA,Mobile,4,0.47212143876773305,49.269960897054816,0,0,5,4,27,1,0,0,264.62670573443927
ECOM_5984,APAC,Mobile,1,0.3236441397170132,64.18866067686574,0,0,3,3,13,0,0,0,281.33603904970016
ECOM_5985,EU,Mobile,5,0.41949241244086266,80.75386711651585,1,0,4,2,52,0,0,1,466.713514608567
ECOM_5986,EU,Mobile,0,0.7195372109909054,78.27959531205434,0,3,2,1,28,0,0,1,396.6368729040689
ECOM_5987,NA,Desktop,1,0.5351787294228718,29.100867100993334,0,0,5,0,69,0,0,0,212.83909210703686
ECOM_5988,EU,Mobile,2,0.23206604070852843,57.998533322897515,0,2,3,2,67,0,1,1,247.96216330108732
ECOM_5989,EU,Mobile,1,0.13376251358995994,154.21143006532162,1,0,5,2,65,0,0,1,577.4738646610522
ECOM_5990,NA,Mobile,3,0.16732734062998378,169.42998964818656,0,0,3,0,33,0,1,1,643.3173491781481
ECOM_5991,APAC,Desktop,5,0.3605456956031923,64.47789612846844,1,2,4,1,45,0,0,1,382.52461988747274
ECOM_5992,EU,Desktop,2,0.18890641008081976,27.324475219937746,0,2,4,2,65,1,0,1,200.45284590296203
ECOM_5993,EU,Mobile,5,0.9276223918597336,103.25320333989599,0,1,1,1,42,0,1,0,505.48451094276385
ECOM_5994,EU,Mobile,2,0.16316745103142238,159.70412112581855,0,0,5,2,62,0,1,1,749.1638141390804
ECOM_5995,APAC,Desktop,8,0.4753440028257042,73.85742899518398,0,4,4,0,51,0,0,0,353.7635362045167
ECOM_5996,EU,Desktop,4,0.030485442014625774,49.62536429131634,0,2,4,0,33,0,0,1,229.7677902178123
ECOM_5997,NA,Mobile,3,0.2774003529493466,112.72584187684228,0,0,4,0,1,0,0,0,347.90136602456346
ECOM_5998,NA,Mobile,0,0.26875238863547524,158.9275420787434,0,2,1,4,33,0,0,1,730.6113787682759
ECOM_5999,APAC,Desktop,1,0.3101202362849951,13.864830109965823,0,2,1,1,8,0,0,1,171.3780952816748
ECOM_6000,APAC,Mobile,3,0.8122367198404589,257.4599206197509,0,0,2,1,16,1,0,1,965.2946045118292
ECOM_6001,EU,Mobile,2,0.9588015817750322,69.46111358720931,0,1,4,0,28,0,0,1,350.86390692650576
ECOM_6002,EU,Desktop,2,0.1512508360135244,141.12355363557623,0,1,1,1,57,0,1,0,633.0225316965249
ECOM_6003,APAC,Mobile,2,0.44031039235360014,144.8476976663982,0,0,4,1,17,0,1,0,509.82604580612724
ECOM_6004,EU,Desktop,4,0.013234262076446401,135.61125491800792,1,2,3,2,66,0,1,1,506.1463540194376
ECOM_6005,EU,Mobile,2,0.733341232546554,37.91043308247109,0,2,3,2,62,0,0,1,404.77291761956883
ECOM_6006,NA,Mobile,6,0.3227875882632756,97.31785732925397,1,0,3,3,29,0,0,0,379.53667328587727
ECOM_6007,EU,Desktop,2,0.8435067334896494,87.76854167292156,1,0,5,1,14,0,0,0,414.9397287122556
ECOM_6008,NA,Mobile,3,0.6699177852371742,73.83734500944081,0,1,4,1,8,0,0,1,322.85622215885087
